Full project name,Revenue value,Country,Year
OFFSHORE CAPE THREE POINTS,612253.0,Ghana,2017
PL-2/12 (PRESTEA),0.0,Ghana,2017
PL-2/151 (LIMA SOUTH A B AND C),0.0,Ghana,2017
PL-2/192/VOL.5 (EBI TELEKU BOKAZO),0.0,Ghana,2017
PL-2/50 (NKROFUL);,0.0,Ghana,2017
PL-5/126 (NTRONANG 1),0.0,Ghana,2017
PL-5/126 (NTRONANG 2),0.0,Ghana,2017
PL-6/303,0.0,Ghana,2017
PL-7/4 (NTOTOROSO),0.0,Ghana,2017
PL2/192/VOL.5,0.0,Ghana,2017
PL2/387,0.0,Ghana,2017
PL2/538,0.0,Ghana,2017
PL2/56,0.0,Ghana,2017
PL2/57,0.0,Ghana,2017
PL6/122,0.0,Ghana,2017
PL6/15,0.0,Ghana,2017
PL6/22,0.0,Ghana,2017
PL6/32,0.0,Ghana,2017
PL6/8,0.0,Ghana,2017
RL-2/20 (DAMANG),0.0,Ghana,2017
RL-7/2 (KENYASE 1),0.0,Ghana,2017
RL-7/2 (KENYASE 2),0.0,Ghana,2017
RL-7/2 (KENYASE 3),0.0,Ghana,2017
RL-7/2 (YAMFO 1),0.0,Ghana,2017
RL-7/2 (YAMFO 2),0.0,Ghana,2017
RL-7/2 (YAMFO 3),0.0,Ghana,2017
RL-7/2 (YAMFO 4),0.0,Ghana,2017
RL-7/2(KENYASI 4),0.0,Ghana,2017
RL5/14,0.0,Ghana,2017
RL7/2,0.0,Ghana,2017
SGN FIELDS,0.0,Ghana,2017
TEN FIELDS,0.0,Ghana,2017
WEST CAPE THREE POINTS,76735.0,Ghana,2017
CAPE THREE POINTS BLOCK 4,0.0,Ghana,2018
DEEPWATER TANO,273218.0,Ghana,2018
JUBILEE FIELDS,0.0,Ghana,2018
MC-113 (HOTOPO),0.0,Ghana,2018
MC-113/VOL.4,0.0,Ghana,2018
MC-7/SF8 (AWASO),0.0,Ghana,2018
MC-9/SF2 (FIANKUMA 1),0.0,Ghana,2018
MC-9/SF2 (FIANKUMA 2),0.0,Ghana,2018
MC-9/SF2 (FIANKUMA 3),0.0,Ghana,2018
ML-GH/152,0.0,Ghana,2018
ML-GH/153,0.0,Ghana,2018
ML-GH/154,0.0,Ghana,2018
ML-GH/155,0.0,Ghana,2018
ML-GH/166,0.0,Ghana,2018
ML6/7,0.0,Ghana,2018
ML6/8,0.0,Ghana,2018
ML6/9,0.0,Ghana,2018
OFFSHORE CAPE THREE POINTS,364623.0,Ghana,2018
PL-2/12 (PRESTEA),0.0,Ghana,2018
PL-2/151 (LIMA SOUTH A B AND C),0.0,Ghana,2018
PL-2/192/VOL.5 (EBI TELEKU BOKAZO),0.0,Ghana,2018
PL-2/50 (NKROFUL);,0.0,Ghana,2018
PL-5/126 (NTRONANG 1),0.0,Ghana,2018
PL-5/126 (NTRONANG 2),0.0,Ghana,2018
PL-6/303,0.0,Ghana,2018
PL-7/4 (NTOTOROSO),0.0,Ghana,2018
PL2/192/VOL.5,0.0,Ghana,2018
PL2/387,0.0,Ghana,2018
PL2/538,0.0,Ghana,2018
PL2/56,0.0,Ghana,2018
PL2/57,0.0,Ghana,2018
PL6/122,0.0,Ghana,2018
PL6/15,0.0,Ghana,2018
PL6/22,0.0,Ghana,2018
PL6/32,0.0,Ghana,2018
PL6/8,0.0,Ghana,2018
RL-2/20 (DAMANG),0.0,Ghana,2018
RL-7/2 (KENYASE 1),0.0,Ghana,2018
RL-7/2 (KENYASE 2),0.0,Ghana,2018
RL-7/2 (KENYASE 3),0.0,Ghana,2018
RL-7/2 (YAMFO 1),0.0,Ghana,2018
RL-7/2 (YAMFO 2),0.0,Ghana,2018
RL-7/2 (YAMFO 3),0.0,Ghana,2018
RL-7/2 (YAMFO 4),0.0,Ghana,2018
RL-7/2(KENYASI 4),0.0,Ghana,2018
RL5/14,0.0,Ghana,2018
RL7/2,0.0,Ghana,2018
SGN FIELDS,0.0,Ghana,2018
TEN FIELDS,0.0,Ghana,2018
WEST CAPE THREE POINTS,85274.0,Ghana,2018
ABIREM 1,33712.36,Ghana,2019
ABIREM 2,29948.25,Ghana,2019
CAPE THREE POINTS BLOCK 4,0.0,Ghana,2019
DATANO,38485.48,Ghana,2019
DEEPWATER TANO,0.0,Ghana,2019
JENI RIVER,20037.06,Ghana,2019
JUBILEE FIELDS,373523134.85,Ghana,2019
MANSO NKWANTA,15743.41,Ghana,2019
MC-113 (HOTOPO),0.0,Ghana,2019
MC-113/VOL.4,0.0,Ghana,2019
MC-9/SF2 (FIANKUMA 1),0.0,Ghana,2019
MC-9/SF2 (FIANKUMA 2),0.0,Ghana,2019
MC-9/SF2 (FIANKUMA 3),0.0,Ghana,2019
MIREDANI,10719.83,Ghana,2019
ML-GH/152,0.0,Ghana,2019
ML-GH/153,0.0,Ghana,2019
ML-GH/154,0.0,Ghana,2019
ML-GH/155,0.0,Ghana,2019
ML6/8,0.0,Ghana,2019
ML6/9,0.0,Ghana,2019
OFFSHORE CAPE THREE POINTS,0.0,Ghana,2019
PL-2/12 (PRESTEA),0.0,Ghana,2019
PL-2/151 (LIMA SOUTH A B AND C),0.0,Ghana,2019
PL-2/192/VOL.5 (EBI TELEKU BOKAZO),0.0,Ghana,2019
PL-2/50 (NKROFUL);,0.0,Ghana,2019
PL-5/126 (NTRONANG 1),0.0,Ghana,2019
PL-5/126 (NTRONANG 2),0.0,Ghana,2019
PL-6/303,0.0,Ghana,2019
PL-7/4 (NTOTOROSO),0.0,Ghana,2019
PL2/192/VOL.5,0.0,Ghana,2019
PL2/387,0.0,Ghana,2019
PL2/538,0.0,Ghana,2019
PL2/56,0.0,Ghana,2019
PL2/57,0.0,Ghana,2019
PL6/122,0.0,Ghana,2019
PL6/15,0.0,Ghana,2019
PL6/22,0.0,Ghana,2019
PL6/32,0.0,Ghana,2019
PL6/8,0.0,Ghana,2019
RL-2/20 (DAMANG),0.0,Ghana,2019
RL-7/2 (KENYASE 1),0.0,Ghana,2019
RL-7/2 (KENYASE 2),0.0,Ghana,2019
RL-7/2 (KENYASE 3),0.0,Ghana,2019
RL-7/2 (YAMFO 1),0.0,Ghana,2019
RL-7/2 (YAMFO 2),0.0,Ghana,2019
RL-7/2 (YAMFO 3),0.0,Ghana,2019
RL-7/2 (YAMFO 4),0.0,Ghana,2019
RL-7/2(KENYASI 4),0.0,Ghana,2019
RL7/2,0.0,Ghana,2019
SGN FIELDS,127490271.68,Ghana,2019
TEN FIELDS,241768707.77,Ghana,2019
WEST CAPE THREE POINTS,0.0,Ghana,2019
ALPHAGO MINE,0.0,Guatemala,2017
DEEP BLUE MINE,0.0,Guatemala,2017
GREENY SOUTH LNG,0.0,Guatemala,2017
ADAMANTIUM HOLDINGS,0.0,Guyana,2018
ALPHONSO CLINTON,30543339.0,Guyana,2018
ARANKA GOLD INCORPORATED,647339.0,Guyana,2018
"AURORA MINE, CUYUNI 4",2940988289.0,Guyana,2018
AZEEM BAKSH,17079505.0,Guyana,2018
BABOOLALL CHUNILALL,62651228.0,Guyana,2018
BARACARA QUARRIES INC,3032825.0,Guyana,2018
BAUXITE COMPANY OF GUYANA INC,173472.0,Guyana,2018
BERBICE,0.0,Guyana,2018
BHABENDRA BADRINAUTH,0.0,Guyana,2018
"BONASIKA, POTARO 2",23041279.0,Guyana,2018
CANJE,0.0,Guyana,2018
CHINA JIAHAU CORPORATION INC.,0.0,Guyana,2018
CORENTYNE,0.0,Guyana,2018
CORREIA MINING CO.,11447337.0,Guyana,2018
DEMERARA,0.0,Guyana,2018
DINAR TRADING,0.0,Guyana,2018
DISARZ JEANNE GESEL,18242301.0,Guyana,2018
EL DORADO TRADING,0.0,Guyana,2018
EXCEL MINERALS,0.0,Guyana,2018
GHANESH MOHINDERNAUTH,0.0,Guyana,2018
GOLD TARGET EXPORT,40000.0,Guyana,2018
GREY WOLF RESOURCES,84710810.0,Guyana,2018
GUYANA MANGANESE INC.,0.0,Guyana,2018
HARPY INVESTMENTS,0.0,Guyana,2018
HENRY ALPHONSO,29661494.0,Guyana,2018
HIGGINS WINSLOW THEOPILUS,30215121.0,Guyana,2018
HOPKINSON MORRIS & SHAWN,13386299.0,Guyana,2018
INNOVATIVE MINING,68418266.0,Guyana,2018
J&D MINING,0.0,Guyana,2018
KAIETEUR,0.0,Guyana,2018
KANUKU,0.0,Guyana,2018
"KAROUNI, MAZARUNI 3",1552558658.0,Guyana,2018
KASSIM WAZIM,0.0,Guyana,2018
"LINDEN, POTARO 2",3205360.0,Guyana,2018
MAHADEO GURDEV,0.0,Guyana,2018
MAHADEO MILLBURN,0.0,Guyana,2018
METHURAM SURAJ,17087288.0,Guyana,2018
"MINES IN MARUDI MOUNTAIN, LETHEM, RUPUNUNI 6",13508206.0,Guyana,2018
MOHAMED'S ENTERPRISE,0.0,Guyana,2018
NEW EAST INTERNATIONAL,5169040.0,Guyana,2018
NORTH AMERICAN RESOURCES INC. LTD.,4000.0,Guyana,2018
ONTARIO INC.,17336869.0,Guyana,2018
ORINDUIK,0.0,Guyana,2018
PARMESHWAR JAGMOHAN,500600.0,Guyana,2018
PEREIRA MINING CO.,4874872.0,Guyana,2018
PURE DIAMOND INC.,0.0,Guyana,2018
R MINING INC.,0.0,Guyana,2018
RAMNARINE,114569332.0,Guyana,2018
RATIO GUYANA LTD.,0.0,Guyana,2018
RORAIMA GEMS,15000.0,Guyana,2018
STABROEK,0.0,Guyana,2018
TESOURO RESOURCES,73051078.0,Guyana,2018
THAKUR VINCENT AND ADOLPH,5783569.0,Guyana,2018
TOOLSIE PERSAUD QUARRIES,2273225.0,Guyana,2018
WAL JAYS MINING,9000.0,Guyana,2018
AHDEB,76700836.0,Iraq,2017
BADRA,0.0,Iraq,2017
FAIHAA (BLOCK 9),0.0,Iraq,2017
GARRAF,11521974.0,Iraq,2017
HALFAYA,39563823.0,Iraq,2017
MAJNOON,31015542.0,Iraq,2017
MISSAN OIL FIELDS,0.0,Iraq,2017
RUMAILA FIELD,172740540.0,Iraq,2017
WEST QURNA 1,50124055.0,Iraq,2017
WEST QURNA 2,53695027.0,Iraq,2017
ZUBAIR,36103083.0,Iraq,2017
ABU-AMOOD OIL FIELD (THI-QAR OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
ABU-KHAIMA OIL FIELD (BASRA OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
AHDEB,628712909.0,Iraq,2018
AIN ZALAH/BUTMAH (NORTH OIL COMPANY EFFORTS),0.0,Iraq,2018
AJIL/HIMRIN OIL FIELD (NORTH OIL COMPANY EFFORTS),0.0,Iraq,2018
AKKAS,0.0,Iraq,2018
ALAN OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
AMARA OIL FIELD (MISSAN OIL COMPANY EFFORTS),0.0,Iraq,2018
ARTAWI OIL FIELD (BASRA OIL COMPANY EFFORTS),0.0,Iraq,2018
BADRA,475013867.0,Iraq,2018
BAI HASSAN OIL FIELD (NORTH OIL COMPANY EFFORTS),0.0,Iraq,2018
BIN OMAR OIL FIELD (BASRA OIL COMPANY EFFORTS),0.0,Iraq,2018
BLOCK 10,0.0,Iraq,2018
BLOCK 12,0.0,Iraq,2018
BLOCK 8,0.0,Iraq,2018
BLOCK 9 (AL FAYHAA),131718715.0,Iraq,2018
DHUFRIYA OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
DIMA OIL FIELD (MISSAN OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
DUJAILA OIL FIELD (MISSAN OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
EAST BAGHDAD (SOUTH PART),0.0,Iraq,2018
GARRAF,192644022.0,Iraq,2018
GILABAT OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
HALFAYA,516051757.0,Iraq,2018
HUWAIZA OIL FIELD (MISSAN OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
IBRAHIM OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
INJANA OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
ISMAIL OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
JAMBUR OIL FIELD (NORTH OIL COMPANY EFFORTS),0.0,Iraq,2018
JARIA PIKA GAS FIELD (MISSAN OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
JAWAN OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
JERAISHAN OIL FIELD (BASRA OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
JUDAIDA OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
KHABBAZ OIL FIELD (NORTH OIL COMPANY EFFORTS),0.0,Iraq,2018
KHANUQAH GAS FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
KHASHAB GAS FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
KHASHIM AL-AHMAR OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
KIFL OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
KIRKUK OIL FIELD (NORTH OIL COMPANY EFFORTS),0.0,Iraq,2018
KUMAIT OIL FIELD (MISSAN OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
LUHAIS OIL FIELD (BASRA OIL COMPANY EFFORTS),0.0,Iraq,2018
MAJNOON,311496474.0,Iraq,2018
MAKHMUR OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
MANSURIYAH,0.0,Iraq,2018
MERJAN OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
"MISSAN FIELDS (BAZERKAN, ABU GHRAIB AND FAQAQA)",1320430051.0,Iraq,2018
NAFT KHANA( MIDLAND OIL COMPANY EFFORTS AND TRANSFERRED TO IOC AWAITING FORMAL APPROVALS),0.0,Iraq,2018
NAHRAWAN OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
NAJMAH,0.0,Iraq,2018
NASIRIYA OIL FIELD (THI-QAR OIL COMPANY EFFORTS),0.0,Iraq,2018
NAU DOMAN OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
NOOR OIL FIELD (MISSAN OIL COMPANY EFFORTS),0.0,Iraq,2018
PULKHANA OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
QAIYARAH,0.0,Iraq,2018
QARA CHAUQ OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
QASAB OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
QUMAR OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
RACHI OIL FIELD (BASRA OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
RIFAEE OIL FIELD (MISSAN OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
RUMAILA,3414848375.0,Iraq,2018
SASAN OIL FIELD (NORTH OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
SEMAWA OIL FIELD (BASRA OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
SIBA,0.0,Iraq,2018
SINDBAD OIL FIELD (BASRA OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
SUBBA OIL FIELD (THI-QAR OIL COMPANY EFFORTS),0.0,Iraq,2018
TEL GHAZAL OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
TUBA OIL FIELD (BASRA OIL COMPANY EFFORTS),0.0,Iraq,2018
WEST KIFL OIL FIELD (MIDLAND OIL COMPANY EFFORTS) - NON PRODUCING,0.0,Iraq,2018
WEST QURNA (PHASE 1),1471811798.0,Iraq,2018
WEST QURNA (PHASE 2),836261526.0,Iraq,2018
ZUBAIR,1740512501.0,Iraq,2018
NOT APPLICABLE,29280726.36,Liberia,2018
BLUYEAMA CFMA,518536.0,Liberia,2019
BONG MINE BONG COUNTY,4813920.0,Liberia,2019
CAVALLA RUBBER CORPORATION CONCESSION,198844.0,Liberia,2019
CFMA,569822.0,Liberia,2019
FIRESTONE LIBERIA INCORPORATED CONCESSION,2087670.0,Liberia,2019
FMC A,1071779.0,Liberia,2019
FMC K,2169455.0,Liberia,2019
GOLDEN VEROLEUM LIBERIA CONCESSION,1099713.0,Liberia,2019
KOKOYA MINE BONG COUNTY,1797200.0,Liberia,2019
LIBERIAN AGRICULTURAL COMPANY CONCESSION,762409.0,Liberia,2019
"LIBINC OIL PALM, INC CONCESSION",603666.0,Liberia,2019
MARYLAND OIL PALM PLANTATION CONCESSION,273118.0,Liberia,2019
MOUNT TOKADEH DEPOSIT AT YEKEPA NIMBA COUNTY,10574736.0,Liberia,2019
NEW LIBERTY PROJECT MOUNT COUNTY,4167754.0,Liberia,2019
NOT APPLICABLE,0.0,Liberia,2019
NOT AVAILABLE,142801.0,Liberia,2019
PSC BLOCK 13,12357.0,Liberia,2019
PSC BLOCK 14,50.0,Liberia,2019
SEWACAJUA CFMA,1492147.0,Liberia,2019
SIME DARBY PLANTATION LIB CONCESSION,467829.0,Liberia,2019
AMBATOVY - AMBATOVY MINERALS S.A.,29385905618.27,Madagascar,2017
AMBATOVY - DYNATEC MADAGASCAR S.A,45529374347.68,Madagascar,2017
OMV OFFSHORE MORONDAVA - ENERMAD,0.0,Madagascar,2017
OYSTER MADAGASCAR LIMITED,1030663352.0,Madagascar,2017
RIO TINTO - QIT MADAGASCAR MINERALS S.A.,14275379482.28,Madagascar,2017
SOCIETE LABRADOR MADAGASCAR SARL,685751130.81,Madagascar,2017
AMBATOVY - AMBATOVY MINERALS S.A,0.0,Madagascar,2018
AMBATOVY - AMBATOVY MINERALS S.A.,90052652823.25,Madagascar,2018
AMBATOVY - DYNATEC MADAGASCAR S.A,62373641129.770004,Madagascar,2018
RIO TINTO- QIT MADAGASCAR MINERALS S.A,20572226249.23,Madagascar,2018
SOCIÉTÉ LABRADOR MADAGASCAR SARL,718291424.28,Madagascar,2018
TANTALUM RARE EARTH (MALAGASY) SARL,669374561.9300001,Madagascar,2018
NON APPLICABLE,0.0,Mali,2018
BLOC C10,79905145.0,Mauritania,2017
BLOC C18,4698722783.0,Mauritania,2017
BLOC C3,196932454.0,Mauritania,2017
BLOC C9,249519942.0,Mauritania,2017
BLOC TA29,3628405000.0,Mauritania,2017
CHINGUETTI FIELD,5516273127.0,Mauritania,2017
CNH-A1-TRION/2016,0.0,Mexico,2017
CNH-M1-EK-BALAM/2017,0.0,Mexico,2017
CNH-M2-SANTUARIO-EL GOLPE/2017,0.0,Mexico,2017
CNH-R01-L01-A2/2015,0.0,Mexico,2017
CNH-R01-L01-A7/2015,0.0,Mexico,2017
CNH-R02-L01-A10.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A11.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A12.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A14.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A15.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A2.TM/2017,0.0,Mexico,2017
CNH-R02-L01-A6.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A7.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A8.CS/2017,0.0,Mexico,2017
CNH-R02-L01-A9.CS/2017,0.0,Mexico,2017
CNH-R02-L02-A1.BG/2017,0.0,Mexico,2017
CNH-R02-L02-A10.CS/2017,49446.0,Mexico,2017
CNH-R02-L02-A4.BG/2017,55120.0,Mexico,2017
CNH-R02-L02-A5.BG/2017,13160.0,Mexico,2017
CNH-R02-L02-A7.BG/2017,4130000.0,Mexico,2017
CNH-R02-L02-A8.BG/2017,0.0,Mexico,2017
CNH-R02-L02-A9.BG/2017,0.0,Mexico,2017
CNH-R02-L03-BG-01/2017,0.0,Mexico,2017
CNH-R02-L03-BG-02/2017,0.0,Mexico,2017
CNH-R02-L03-BG-03/2017,0.0,Mexico,2017
CNH-R02-L03-BG-04/2017,0.0,Mexico,2017
CNH-R02-L03-CS-01/2017,29096840.0,Mexico,2017
CNH-R02-L03-CS-02/2017,0.0,Mexico,2017
CNH-R02-L03-CS-03/2017,0.0,Mexico,2017
CNH-R02-L03-CS-04/2017,0.0,Mexico,2017
CNH-R02-L03-CS-05/2017,0.0,Mexico,2017
CNH-R02-L03-CS-06/2017,0.0,Mexico,2017
CNH-R02-L03-TM-01/2017,26100000.0,Mexico,2017
CNH-R02-L03-VC-02/2017,12870.0,Mexico,2017
CNH-R02-L03-VC-03/2017,0.0,Mexico,2017
CNH‐R01‐L02‐A1/2015,0.0,Mexico,2017
CNH‐R01‐L02‐A2/2015,0.0,Mexico,2017
CNH‐R01‐L02‐A4/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A1/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A10/2016,0.0,Mexico,2017
CNH‐R01‐L03‐A11/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A12/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A13/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A15/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A16/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A17/2016,0.0,Mexico,2017
CNH‐R01‐L03‐A18/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A19/2016,0.0,Mexico,2017
CNH‐R01‐L03‐A2/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A20/2016,0.0,Mexico,2017
CNH‐R01‐L03‐A21/2016,0.0,Mexico,2017
CNH‐R01‐L03‐A22/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A23/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A24/2016,0.0,Mexico,2017
CNH‐R01‐L03‐A25/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A3/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A4/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A5/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A6/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A7/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A8/2015,0.0,Mexico,2017
CNH‐R01‐L03‐A9/2015,0.0,Mexico,2017
CNH‐R01‐L04‐A1.CPP/2016,0.0,Mexico,2017
CNH‐R01‐L04‐A1.CS/2016,0.0,Mexico,2017
CNH‐R01‐L04‐A2.CPP/2016,0.0,Mexico,2017
CNH‐R01‐L04‐A3.CPP/2016,0.0,Mexico,2017
CNH‐R01‐L04‐A3.CS/2016,0.0,Mexico,2017
CNH‐R01‐L04‐A4.CPP/2016,0.0,Mexico,2017
CNH‐R01‐L04‐A4.CS/2016,0.0,Mexico,2017
CNH‐R01‐L04‐A5.CS/2016,0.0,Mexico,2017
CNH-M5- MIQUETLA/2018,388480.0,Mexico,2018
CNH-R02-L02- A10.CS/2017,998986.0,Mexico,2018
CNH-R02-L02- A4.BG/2017,828109.0,Mexico,2018
CNH-R02-L02- A5.BG/2017,290574.0,Mexico,2018
CNH-R02-L03-CS01/2017,2688837.0,Mexico,2018
CNH-R02-L03-VC02/2017,586424.0,Mexico,2018
CNH-R02-L04-APCM-G01/2018,30247806.0,Mexico,2018
CNH-R02-L04-APCS-G01/2018,90154514.0,Mexico,2018
CNH-R02-L04-APCS-G02/2018,153309027.0,Mexico,2018
CNH-R02-L04-APCS-G10/2018,151253353.0,Mexico,2018
CNH-R02-L04-APPG06/2018,6018229.0,Mexico,2018
CNH-R02-L04-APPG07/2018,54018229.0,Mexico,2018
CNH-R03-L01-ASCS-14/2018,51147000.0,Mexico,2018
CNHA3.CÁRDENASMORA/2018,14199909.0,Mexico,2018
CNHA4.OGARRIO/2018,42946982.0,Mexico,2018
CNHA4.OGARRIO/2019,15427000.0,Mexico,2018
AILT,0.0,Mongolia,2019
AR NAIMGAN,0.0,Mongolia,2019
ARTAMSAG,0.0,Mongolia,2019
DOJIR,0.0,Mongolia,2019
FEASIBILITY STUDY FOR BAGANUUR COAL MINE EXPANSION,0.0,Mongolia,2019
KHARGANAT,0.0,Mongolia,2019
KHOTGOR,0.0,Mongolia,2019
KHUREN TOLGOI,0.0,Mongolia,2019
SHULUUN AM,0.0,Mongolia,2019
UGUUMUR,0.0,Mongolia,2019
ZEEGT,0.0,Mongolia,2019
-,0.0,Mongolia,2020
0,0.0,Mongolia,2020
A,0.0,Mongolia,2020
ALABASTER ENRICHMENT FACTORY,0.0,Mongolia,2020
ALAG TOLGOI,0.0,Mongolia,2020
ALTAN OVO,0.0,Mongolia,2020
ALTAN TSAGAAN OVOO,174017528.0,Mongolia,2020
ALTANTUUL,462655628.96,Mongolia,2020
AR KHADAGTAI,0.0,Mongolia,2020
AR TAMSAG,1380912951.0,Mongolia,2020
ARALT KHUDAG,0.0,Mongolia,2020
ARTAMSAG,0.0,Mongolia,2020
BARILT OLBORLOKH,0.0,Mongolia,2020
BARUUN DEL,0.0,Mongolia,2020
BARUUN NOYON UUL,0.0,Mongolia,2020
BARUUN NOYON UUL 1,0.0,Mongolia,2020
BAYANGOL,0.0,Mongolia,2020
BAYANGOLIIN GOLDIROL,349725356.98,Mongolia,2020
BAYANKHOSHUU,0.0,Mongolia,2020
BERKH UUL,0.0,Mongolia,2020
BICHIGTKHAIRKHAN TRADE,0.0,Mongolia,2020
BUDUUN UKHAA,0.0,Mongolia,2020
BUDUUNII GOL SHOROONII ORD,0.0,Mongolia,2020
BUGAT,0.0,Mongolia,2020
BUURULJUUGIIN GOL 1,0.0,Mongolia,2020
BUURULJUUTIIN COAL MINING,0.0,Mongolia,2020
CHONIIN AM,0.0,Mongolia,2020
DALAN STONE COAL MINE,0.0,Mongolia,2020
DOJIR,0.0,Mongolia,2020
DUND BULAG,0.0,Mongolia,2020
DURVULJIN,0.0,Mongolia,2020
ENRICHING FACTORY,0.0,Mongolia,2020
EREEN BUDAGT,377256609.0,Mongolia,2020
EREENTOLGOI,0.0,Mongolia,2020
FEASIBILITY STUDY,0.0,Mongolia,2020
FEASIBILITY STUDY AMENDMENT,0.0,Mongolia,2020
"FEASIBILITY STUDY AND AMENDMENT TO OPEN PIT MINING OF URTYN BULAG AND URTYN KHUNDI PLACER GOLD DEPOSITS OF ""DATSAN TRADE"" LLC",0.0,Mongolia,2020
FEASIBILITY STUDY FOR BAGANUUR COAL MINE EXPANSION,2402087348.0,Mongolia,2020
FEASIBILITY STUDY FOR OPEN PIT MINING AND HEAP LEACHING OF OXIDIZED GOLD AND SILVER DEPOSITS,313980482.59000003,Mongolia,2020
"FEASIBILITY STUDY FOR OPEN PIT MINING OF ""AILTYN RAVINE-1, ULAAN-EREGIIN DARAGMDAL"" PLACER GOLD DEPOSIT WITH SPECIAL MINING LICENSE MV-011430 LOCATED IN ZAAMAR SOUM OF TUV AIMAG",34751117.0,Mongolia,2020
FEASIBILITY STUDY FOR OPEN PIT MINING OF KHUREEDEL AND KHUREEDEL-1 PARTS OF ERDENEBULG COAL DEPOSIT LOCATED IN KHURMEN SOUM OF UMNUGOVI AIMAG,0.0,Mongolia,2020
