index,company_name,Project name,Country,Year,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,ISO Code,Start Date,End Date
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2088, DATED 24.12.1999",Ukraine,2019,2088,Ukrnafta PJSC,Petroleum gas,Production,4700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2088, DATED 24.12.1999",Ukraine,2019,2088,Ukrnafta PJSC,Free gas,Production,17800000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2088, DATED 24.12.1999",Ukraine,2019,2088,Ukrnafta PJSC,Condensate,Production,900,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2795, DATED 16.10.2002",Ukraine,2019,2795,Ukrnafta PJSC,Crude Oil,Production,5100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2795, DATED 16.10.2002",Ukraine,2019,2795,Ukrnafta PJSC,Petroleum gas,Production,600000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1075, DATED 23.09.1997",Ukraine,2019,1075,Ukrnafta PJSC,Free gas,Production,5300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1075, DATED 23.09.1997",Ukraine,2019,1075,Ukrnafta PJSC,Condensate,Production,500,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1562, DATED 31.08.1998",Ukraine,2019,1562,Ukrnafta PJSC,Crude Oil,Production,39300,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1562, DATED 31.08.1998",Ukraine,2019,1562,Ukrnafta PJSC,Petroleum gas,Production,11200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1562, DATED 31.08.1998",Ukraine,2019,1562,Ukrnafta PJSC,Free gas,Production,5200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1562, DATED 31.08.1998",Ukraine,2019,1562,Ukrnafta PJSC,Condensate,Production,100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1038, DATED 12.08.1997",Ukraine,2019,1038,Ukrnafta PJSC,Crude Oil,Production,15600,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1038, DATED 12.08.1997",Ukraine,2019,1038,Ukrnafta PJSC,Petroleum gas,Production,4300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 946, DATED 27.06.1997",Ukraine,2019,946,Ukrnafta PJSC,Crude Oil,Production,8400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 946, DATED 27.06.1997",Ukraine,2019,946,Ukrnafta PJSC,Petroleum gas,Production,1900000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1074, DATED 23.09.1997",Ukraine,2019,1074,Ukrnafta PJSC,Crude Oil,Production,6200,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1074, DATED 23.09.1997",Ukraine,2019,1074,Ukrnafta PJSC,Petroleum gas,Production,2300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1074, DATED 23.09.1997",Ukraine,2019,1074,Ukrnafta PJSC,Free gas,Production,15000000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1074, DATED 23.09.1997",Ukraine,2019,1074,Ukrnafta PJSC,Condensate,Production,1200,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1268, DATED 10.03.1998",Ukraine,2019,1268,Ukrnafta PJSC,Crude Oil,Production,3500,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1268, DATED 10.03.1998",Ukraine,2019,1268,Ukrnafta PJSC,Petroleum gas,Production,300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1773, DATED 16.03.1999",Ukraine,2019,1773,Ukrnafta PJSC,Crude Oil,Production,34200,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1773, DATED 16.03.1999",Ukraine,2019,1773,Ukrnafta PJSC,Petroleum gas,Production,11900000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1773, DATED 16.03.1999",Ukraine,2019,1773,Ukrnafta PJSC,Free gas,Production,12300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1773, DATED 16.03.1999",Ukraine,2019,1773,Ukrnafta PJSC,Condensate,Production,1000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 914, DATED 09.06.1997",Ukraine,2019,914,Ukrnafta PJSC,Crude Oil,Production,6400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 914, DATED 09.06.1997",Ukraine,2019,914,Ukrnafta PJSC,Petroleum gas,Production,5600000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 914, DATED 09.06.1997",Ukraine,2019,914,Ukrnafta PJSC,Free gas,Production,3600000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 914, DATED 09.06.1997",Ukraine,2019,914,Ukrnafta PJSC,Condensate,Production,800,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1267, DATED 10.03.1998",Ukraine,2019,1267,Ukrnafta PJSC,Crude Oil,Production,800,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1267, DATED 10.03.1998",Ukraine,2019,1267,Ukrnafta PJSC,Petroleum gas,Production,10000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 947, DATED 27.06.1997",Ukraine,2019,947,Ukrnafta PJSC,Crude Oil,Production,36400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 947, DATED 27.06.1997",Ukraine,2019,947,Ukrnafta PJSC,Petroleum gas,Production,6100000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 947, DATED 27.06.1997",Ukraine,2019,947,Ukrnafta PJSC,Free gas,Production,38700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 947, DATED 27.06.1997",Ukraine,2019,947,Ukrnafta PJSC,Condensate,Production,1000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2091, DATED 24.12.1999",Ukraine,2019,2091,Ukrnafta PJSC,Crude Oil,Production,10000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2091, DATED 24.12.1999",Ukraine,2019,2091,Ukrnafta PJSC,Petroleum gas,Production,1600000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1266, DATED 10.03.1998",Ukraine,2019,1266,Ukrnafta PJSC,Crude Oil,Production,400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1266, DATED 10.03.1998",Ukraine,2019,1266,Ukrnafta PJSC,Petroleum gas,Production,30000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2224, DATED 16.08.2000",Ukraine,2019,2224,Ukrnafta PJSC,Crude Oil,Production,6000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2224, DATED 16.08.2000",Ukraine,2019,2224,Ukrnafta PJSC,Petroleum gas,Production,1800000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2060, DATED 21.12.1999",Ukraine,2019,2060,Ukrnafta PJSC,Free gas,Production,1200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2060, DATED 21.12.1999",Ukraine,2019,2060,Ukrnafta PJSC,Condensate,Production,100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1435, DATED 16.06.1998",Ukraine,2019,1435,Ukrnafta PJSC,Crude Oil,Production,300,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1435, DATED 16.06.1998",Ukraine,2019,1435,Ukrnafta PJSC,Petroleum gas,Production,20000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1347, DATED 30.04.1998",Ukraine,2019,1347,Ukrnafta PJSC,Crude Oil,Production,140900,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1347, DATED 30.04.1998",Ukraine,2019,1347,Ukrnafta PJSC,Petroleum gas,Production,69200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3347, DATED 20.07.2004",Ukraine,2019,3347,Ukrnafta PJSC,Crude Oil,Production,51200,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3347, DATED 20.07.2004",Ukraine,2019,3347,Ukrnafta PJSC,Petroleum gas,Production,21800000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1857, DATED 26.04.1999",Ukraine,2019,1857,Ukrnafta PJSC,Crude Oil,Production,400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1857, DATED 26.04.1999",Ukraine,2019,1857,Ukrnafta PJSC,Petroleum gas,Production,400000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1388, DATED 25.05.1998",Ukraine,2019,1388,Ukrnafta PJSC,Crude Oil,Production,20600,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1388, DATED 25.05.1998",Ukraine,2019,1388,Ukrnafta PJSC,Petroleum gas,Production,11700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1362, DATED 13.05.1998",Ukraine,2019,1362,Ukrnafta PJSC,Crude Oil,Production,31100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1362, DATED 13.05.1998",Ukraine,2019,1362,Ukrnafta PJSC,Petroleum gas,Production,17500000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1869, DATED 30.04.1999",Ukraine,2019,1869,Ukrnafta PJSC,Crude Oil,Production,1700,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1869, DATED 30.04.1999",Ukraine,2019,1869,Ukrnafta PJSC,Petroleum gas,Production,500000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1869, DATED 30.04.1999",Ukraine,2019,1869,Ukrnafta PJSC,Free gas,Production,8000000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1869, DATED 30.04.1999",Ukraine,2019,1869,Ukrnafta PJSC,Condensate,Production,200,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2729, DATED 06.06.2002",Ukraine,2019,2729,Ukrnafta PJSC,Crude Oil,Production,600,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2729, DATED 06.06.2002",Ukraine,2019,2729,Ukrnafta PJSC,Petroleum gas,Production,300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2238, DATED 07.09.2000",Ukraine,2019,2238,Ukrnafta PJSC,Crude Oil,Production,9500,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2238, DATED 07.09.2000",Ukraine,2019,2238,Ukrnafta PJSC,Petroleum gas,Production,4200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1273, DATED 10.03.1998",Ukraine,2019,1273,Ukrnafta PJSC,Crude Oil,Production,6800,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1273, DATED 10.03.1998",Ukraine,2019,1273,Ukrnafta PJSC,Petroleum gas,Production,10800000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2225, DATED 16.08.2000",Ukraine,2019,2225,Ukrnafta PJSC,Free gas,Production,4700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2225, DATED 16.08.2000",Ukraine,2019,2225,Ukrnafta PJSC,Condensate,Production,0,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2794, DATED 16.10.2002",Ukraine,2019,2794,Ukrnafta PJSC,Crude Oil,Production,900,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2794, DATED 16.10.2002",Ukraine,2019,2794,Ukrnafta PJSC,Petroleum gas,Production,200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1269, DATED 10.03.1998",Ukraine,2019,1269,Ukrnafta PJSC,Crude Oil,Production,9400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1269, DATED 10.03.1998",Ukraine,2019,1269,Ukrnafta PJSC,Petroleum gas,Production,8700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5246, DATED 16.12.2010",Ukraine,2019,5246,Ukrnafta PJSC,Crude Oil,Production,28100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5246, DATED 16.12.2010",Ukraine,2019,5246,Ukrnafta PJSC,Petroleum gas,Production,13900000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5246, DATED 16.12.2010",Ukraine,2019,5246,Ukrnafta PJSC,Free gas,Production,8500000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5246, DATED 16.12.2010",Ukraine,2019,5246,Ukrnafta PJSC,Condensate,Production,200,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4387, DATED 25.09.2007",Ukraine,2019,4387,Ukrnafta PJSC,Free gas,Production,10700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4387, DATED 25.09.2007",Ukraine,2019,4387,Ukrnafta PJSC,Condensate,Production,100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2177, DATED 23.03.2000",Ukraine,2019,2177,Ukrnafta PJSC,Crude Oil,Production,3100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2177, DATED 23.03.2000",Ukraine,2019,2177,Ukrnafta PJSC,Petroleum gas,Production,2900000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2177, DATED 23.03.2000",Ukraine,2019,2177,Ukrnafta PJSC,Free gas,Production,38900000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2177, DATED 23.03.2000",Ukraine,2019,2177,Ukrnafta PJSC,Condensate,Production,400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2308, DATED 13.11.2000",Ukraine,2019,2308,Ukrnafta PJSC,Crude Oil,Production,5000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2308, DATED 13.11.2000",Ukraine,2019,2308,Ukrnafta PJSC,Petroleum gas,Production,3700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2397, DATED 26.03.2001",Ukraine,2019,2397,Ukrnafta PJSC,Crude Oil,Production,1700,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2397, DATED 26.03.2001",Ukraine,2019,2397,Ukrnafta PJSC,Petroleum gas,Production,600000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1222, DATED 26.01.1998",Ukraine,2019,1222,Ukrnafta PJSC,Free gas,Production,9500000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1222, DATED 26.01.1998",Ukraine,2019,1222,Ukrnafta PJSC,Condensate,Production,0,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2268, DATED 10.10.2000",Ukraine,2019,2268,Ukrnafta PJSC,Crude Oil,Production,1400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2268, DATED 10.10.2000",Ukraine,2019,2268,Ukrnafta PJSC,Petroleum gas,Production,400000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1757, DATED 22.02.1999",Ukraine,2019,1757,Ukrnafta PJSC,Crude Oil,Production,25700,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1757, DATED 22.02.1999",Ukraine,2019,1757,Ukrnafta PJSC,Petroleum gas,Production,14300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4255, DATED 14.05.2007",Ukraine,2019,4255,Ukrnafta PJSC,Crude Oil,Production,63900,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4255, DATED 14.05.2007",Ukraine,2019,4255,Ukrnafta PJSC,Petroleum gas,Production,14100000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 832, DATED 31.03.1997",Ukraine,2019,832,Ukrnafta PJSC,Crude Oil,Production,3900,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 832, DATED 31.03.1997",Ukraine,2019,832,Ukrnafta PJSC,Petroleum gas,Production,1200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1670, DATED 17.11.1998",Ukraine,2019,1670,Ukrnafta PJSC,Crude Oil,Production,1100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1670, DATED 17.11.1998",Ukraine,2019,1670,Ukrnafta PJSC,Petroleum gas,Production,30000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2075, DATED 22.12.1999",Ukraine,2019,2075,Ukrnafta PJSC,Crude Oil,Production,1800,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2075, DATED 22.12.1999",Ukraine,2019,2075,Ukrnafta PJSC,Petroleum gas,Production,200000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2086, DATED 24.12.1999",Ukraine,2019,2086,Ukrnafta PJSC,Crude Oil,Production,3400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2086, DATED 24.12.1999",Ukraine,2019,2086,Ukrnafta PJSC,Petroleum gas,Production,1100000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1278, DATED 26.03.1998",Ukraine,2019,1278,Ukrnafta PJSC,Crude Oil,Production,11100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1278, DATED 26.03.1998",Ukraine,2019,1278,Ukrnafta PJSC,Petroleum gas,Production,3600000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1714, DATED 25.12.1998",Ukraine,2019,1714,Ukrnafta PJSC,Crude Oil,Production,26700,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1714, DATED 25.12.1998",Ukraine,2019,1714,Ukrnafta PJSC,Petroleum gas,Production,3100000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2200, DATED 30.03.2000",Ukraine,2019,2200,Ukrnafta PJSC,Crude Oil,Production,300,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2200, DATED 30.03.2000",Ukraine,2019,2200,Ukrnafta PJSC,Petroleum gas,Production,1000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2223, DATED 16.08.2000",Ukraine,2019,2223,Ukrnafta PJSC,Crude Oil,Production,100,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2223, DATED 16.08.2000",Ukraine,2019,2223,Ukrnafta PJSC,Petroleum gas,Production,0,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2749, DATED 16.10.2002",Ukraine,2019,2749,Ukrnafta PJSC,n/a,n/a,,n/a,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5318, DATED 13.01.2011",Ukraine,2019,5318,Energy Service Company Esco-Pivnich LLC,Natural gas (2711),Production,159687700,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5318, DATED 13.01.2011",Ukraine,2019,5318,Energy Service Company Esco-Pivnich LLC,Condensate,Production,36925.9,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5318, DATED 13.01.2011",Ukraine,2019,5318,Energy Service Company Esco-Pivnich LLC,Crude Oil,Production,7119.6,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5360, DATED 13.01.2011",Ukraine,2019,5360,Energy Service Company Esco-Pivnich LLC,Natural gas (2711),Production,179921200,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5360, DATED 13.01.2011",Ukraine,2019,5360,Energy Service Company Esco-Pivnich LLC,Condensate,Production,4904,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4096, DATED 16.02.2012",Ukraine,2019,4096,Energy Service Company Esco-Pivnich LLC,Natural gas (2711),Production,28005000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4096, DATED 16.02.2012",Ukraine,2019,4096,Energy Service Company Esco-Pivnich LLC,Condensate,Production,8381.7,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4095, DATED 16.02.2012",Ukraine,2019,4095,Energy Service Company Esco-Pivnich LLC,Natural gas (2711),Production,4877600,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4095, DATED 16.02.2012",Ukraine,2019,4095,Energy Service Company Esco-Pivnich LLC,Condensate,Exploration,0,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4178, DATED 04.07.2012",Ukraine,2019,4178,Energy Service Company Esco-Pivnich LLC,Natural gas (2711),Production,62500,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5395, DATED 14.10.2011",Ukraine,2019,5395,Energy Service Company Esco-Pivnich LLC,Condensate,Production,1.3,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5395, DATED 14.10.2011",Ukraine,2019,5395,Energy Service Company Esco-Pivnich LLC,Natural gas (2711),Production,585200,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 5395, DATED 14.10.2011",Ukraine,2019,5395,Energy Service Company Esco-Pivnich LLC,Condensate,Production,17,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1118, DATED 21.10.1997",Ukraine,2019,1118,Northern Iron Ore Enrichment Works PrJSC,Magnetite quartzites,Production,19888000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1119, DATED 21.10.1997",Ukraine,2019,1119,Northern Iron Ore Enrichment Works PrJSC,Magnetite quartzites,Production,5810000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1932, DATED 14.07.1999",Ukraine,2019,1932,Ingulets Iron Ore Enrichment Works PrJSC,Ferruginous magnetite quartzite,Production,28075000,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
