index,company_name,composite_key,company_type,company_id,company_sector,company_commodities,company_public_listing_or_website,company_audited_financial statement_or_equivalent,Payments to Governments Report,Country2,ISO Code 2,Year2,Start Date 2,End Date 2
1038_part3,BP EXPLORATION MEXICO SA DE CV,BP EXPLORATION MEXICO SA DE CV-Mexico-2018,Private,BEM1501265QA,Oil & Gas,Oil; Gas; Condensates,https://www.bp.com/es_mx/mexico/home.html,n/a,9.604646855E7,Mexico,MEX,2018,1/1/2018,12/31/2018
1039_part3,PEMEX EXPLORACIÓN Y PRODUCCIÓN,PEMEX EXPLORACIÓN Y PRODUCCIÓN-Mexico-2018,Private,PEP9207167XA,Oil & Gas,Oil; Gas; Condensates,https://www.pemex.com/Paginas/default.aspx,n/a,5.318439710137E11,Mexico,MEX,2018,1/1/2018,12/31/2018
1040_part3,SHELL EXPLORACION Y EXTRACCION DE MEXICO SA DE CV,SHELL EXPLORACION Y EXTRACCION DE MEXICO SA DE CV-Mexico-2018,Private,SEE1412105FA,Oil & Gas,Oil; Gas; Condensates,https://www.shell.com.mx/,n/a,4.7344092353E8,Mexico,MEX,2018,1/1/2018,12/31/2018
1041_part3,EXXONMOBIL EXPLORACION Y PRODUCCION MEXICO S.R.L DE C.V.,EXXONMOBIL EXPLORACION Y PRODUCCION MEXICO S.R.L DE C.V.-Mexico-2018,Private,EEP141210RV0,Oil & Gas,Oil; Gas; Condensates,https://corporate.exxonmobil.com/Locations/Mexico,n/a,1.1383643788E8,Mexico,MEX,2018,1/1/2018,12/31/2018
1042_part3,BHP BILLITON; PETROLEO OPERACIONES DE MEXICO (PEMEX);S. DE R.L. DE C.V.,BHP BILLITON; PETROLEO OPERACIONES DE MEXICO (PEMEX);S. DE R.L. DE C.V.-Mexico-2018,Private,BBP141211LC5,Oil & Gas,Oil; Gas; Condensates,https://www.bhp.com/espanol/negocios/petroleo/,n/a,4.601195878E7,Mexico,MEX,2018,1/1/2018,12/31/2018
1043_part3,TOTAL E&P MÉXICO SA DE C.V.,TOTAL E&P MÉXICO SA DE C.V.-Mexico-2018,Private,TEM150303B71,Oil & Gas,Oil; Gas; Condensates,https://www.total.com/mexico,n/a,1.6095116383E8,Mexico,MEX,2018,1/1/2018,12/31/2018
1044_part3,REPSOL EXPLORACIÓN MÉXICO SA DE CV,REPSOL EXPLORACIÓN MÉXICO SA DE CV-Mexico-2018,Private,REM031021PQ7,Oil & Gas,Oil; Gas; Condensates,https://www.repsol.com.mx/es/index.cshtml,n/a,1.1021014312E8,Mexico,MEX,2018,1/1/2018,12/31/2018
1045_part3,WINTERSHALL DEA MEXICO,WINTERSHALL DEA MEXICO-Mexico-2018,Private,DDE151002QY9,Oil & Gas,Oil; Gas; Condensates,https://wintershalldea.com/en,n/a,7.1137249792E8,Mexico,MEX,2018,1/1/2018,12/31/2018
1046_part3,EQUINOR UPSTREAM MÉXICO SA DE C.V.,EQUINOR UPSTREAM MÉXICO SA DE C.V.-Mexico-2018,Private,SEM150122M86,Oil & Gas,Oil; Gas; Condensates,https://www.equinor.com/en/where-we-are/mexico.html,n/a,2.833766118E7,Mexico,MEX,2018,1/1/2018,12/31/2018
1047_part3,JAGUAR EXPLORACIÓN Y PRODUCCIÓN DE HIDROCARBUROS,JAGUAR EXPLORACIÓN Y PRODUCCIÓN DE HIDROCARBUROS-Mexico-2018,Private,JEP1709042B1,Oil & Gas,Oil; Gas; Condensates,https://www.jaguar-ep.com/,n/a,1.2222840957E8,Mexico,MEX,2018,1/1/2018,12/31/2018
1048_part3,CHEVRON ENERGÍA DE MÉXICO,CHEVRON ENERGÍA DE MÉXICO-Mexico-2018,Private,CEM050429KE2,Oil & Gas,Oil; Gas; Condensates,https://www.chevron.com/,n/a,1.1867405256E8,Mexico,MEX,2018,1/1/2018,12/31/2018
1049_part3,FIELDWOOD ENERGY E&P MEXICO;S. DE R.L. DE C.V.,FIELDWOOD ENERGY E&P MEXICO;S. DE R.L. DE C.V.-Mexico-2018,Private,FEE151020SI0,Oil & Gas,Oil; Gas; Condensates,https://www.fieldwoodenergy.com/,n/a,1900589.92,Mexico,MEX,2018,1/1/2018,12/31/2018
1050_part3,PETROLERA CARDENAS MORA,PETROLERA CARDENAS MORA-Mexico-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,,Mexico,MEX,2018,1/1/2018,12/31/2018
1051_part3,GRUPO MÉXICO,GRUPO MÉXICO-Mexico-2018,Private,"IMM8505281U0, entre otros",Mining,Zinc; Plomo; Cobre; Coque Metalúrgico,https://www.gmexico.com/,n/a,8198782557,Mexico,MEX,2018,1/1/2018,12/31/2018
1052_part3,GRUPO PEÑOLES,GRUPO PEÑOLES-Mexico-2018,Private,"MTI920514587, entre otros",Mining,,http://www.penoles.com.mx,n/a,4463308106,Mexico,MEX,2018,1/1/2018,12/31/2018
1053_part3,GRUPO FRESNILLO,GRUPO FRESNILLO-Mexico-2018,Private,"MFR971117KU1, entre otros",Mining,,http://www.fresnilloplc.com/quienes-somos/,n/a,3332424431,Mexico,MEX,2018,1/1/2018,12/31/2018
1054_part3,AGNICO EAGLE,AGNICO EAGLE-Mexico-2018,Private,AEM050110CF8,Mining,Oro; Plata,https://www.agnicoeagle.com/English/home/default.aspx,n/a,606592226,Mexico,MEX,2018,1/1/2018,12/31/2018
1055_part3,PLATA PANAMERICANA,PLATA PANAMERICANA-Mexico-2018,Private,MDO970311D36,Mining,Oro; Plata,https://www.panamericansilver.com/es/operations/north-and-central-america/la-colorada/,n/a,91893307,Mexico,MEX,2018,1/1/2018,12/31/2018
1056_part3,ALAMOS GOLD,ALAMOS GOLD-Mexico-2018,Private,MON001215JC0,Mining,Oro; Plata,https://www.alamosgold.com/home/default.aspx,n/a,301012076,Mexico,MEX,2018,1/1/2018,12/31/2018
1057_part3,PEÑA COLORADA,PEÑA COLORADA-Mexico-2018,Private,CMB7201257K2,Mining,Mineral de Hierro,https://mx.ternium.com/es/nuestra-empresa/desarrollo-minero,n/a,290375688,Mexico,MEX,2018,1/1/2018,12/31/2018
1058_part3,ARGONAUT GOLD,ARGONAUT GOLD-Mexico-2018,Private,MPI0208133S5,Mining,,https://www.argonautgold.com/English/home/default.aspx,n/a,45228251,Mexico,MEX,2018,1/1/2018,12/31/2018
1059_part3,LAS ENCINAS,LAS ENCINAS-Mexico-2018,Private,ENC510604CL5,Mining,Mineral de Hierro,https://mx.ternium.com/es/nuestra-empresa/desarrollo-minero,n/a,,Mexico,MEX,2018,1/1/2018,12/31/2018
1060_part3,BARAMIN,BARAMIN-Mexico-2018,Private,BAR 810427 FU2,Mining,Mineral de Bario,http://www.baramin.com.mx/sitio/,n/a,9977146,Mexico,MEX,2018,1/1/2018,12/31/2018
1061_part3,LEA GOLD,LEA GOLD-Mexico-2018,Private,DMS050731LX7,Mining,Oro; Plata,n/a,n/a,114074876,Mexico,MEX,2018,1/1/2018,12/31/2018
1062_part3,OPERADORA DE CAMPOS DWF,OPERADORA DE CAMPOS DWF-Mexico-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,,Mexico,MEX,2018,1/1/2018,12/31/2018
1063_part3,VISTA O&G,VISTA O&G-Mexico-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,1584155,Mexico,MEX,2018,1/1/2018,12/31/2018
1064_part3,DEUTSCHE ERDOEL MEXICO,DEUTSCHE ERDOEL MEXICO-Mexico-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,51147000,Mexico,MEX,2018,1/1/2018,12/31/2018
1065_part3,REPSOL EXPLORACIÓN MÉXICO,REPSOL EXPLORACIÓN MÉXICO-Mexico-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,181501159,Mexico,MEX,2018,1/1/2018,12/31/2018
1066_part3,SHELL,SHELL-Mexico-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,303499999,Mexico,MEX,2018,1/1/2018,12/31/2018
1067_part3,PANTERA,PANTERA-Mexico-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,1634476.5,Mexico,MEX,2018,1/1/2018,12/31/2018
1068_part3,ALAG TEVSH LLC,ALAG TEVSH LLC-Mongolia-2018,Private,5161312,Mining,,n/a,n/a,20829000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1069_part3,ALTAI GOLD LLC,ALTAI GOLD LLC-Mongolia-2018,Private,2877694,Mining,,n/a,n/a,467667000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1070_part3,ALTRAG AKHAS LLC,ALTRAG AKHAS LLC-Mongolia-2018,Private,2742039,Mining,,n/a,n/a,732693000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1071_part3,ARGATAI LLC,ARGATAI LLC-Mongolia-2018,Private,2012677,Mining,,n/a,n/a,744709000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1072_part3,ADAE LLC,ADAE LLC-Mongolia-2018,Private,5098564,Mining,,n/a,n/a,284862000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1073_part3,ADUUNCHULUUN JSC,ADUUNCHULUUN JSC-Mongolia-2018,Private,2011239,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,1258552000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1074_part3,IBBI LLC,IBBI LLC-Mongolia-2018,Private,5809797,Mining,,n/a,n/a,468589000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1075_part3,AUM ALT LLC,AUM ALT LLC-Mongolia-2018,Private,3555763,Mining,,n/a,n/a,383021000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1076_part3,AURUM METALS LLC,AURUM METALS LLC-Mongolia-2018,Private,5005094,Mining,,n/a,n/a,317531000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1077_part3,BAGANUUR JSC,BAGANUUR JSC-Mongolia-2018,State-owned enterprises & public corporations,2008572,Mining,,http://www.mse.mn/mn/companies_info/2/168,n/a,14631497000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1078_part3,BADMAARAG KHASH LLC,BADMAARAG KHASH LLC-Mongolia-2018,Private,5215919,Mining,,n/a,n/a,1583600000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1079_part3,BADRAKH ENERGY LLC,BADRAKH ENERGY LLC-Mongolia-2018,Private,5502977,Mining,,n/a,n/a,3311582000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1080_part3,BAT BROTHERS MINING LLC,BAT BROTHERS MINING LLC-Mongolia-2018,Private,6192939,Mining,,n/a,n/a,672359000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1081_part3,BAYAN AIRAG EXPLORATION LLC,BAYAN AIRAG EXPLORATION LLC-Mongolia-2018,Private,2708701,Mining,,n/a,n/a,8632103000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1082_part3,BAYANGOL ECO ZAAMAR LLC,BAYANGOL ECO ZAAMAR LLC-Mongolia-2018,Private,5906865,Mining,,n/a,n/a,645496000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1083_part3,BIG MOGUL COAL AND ENERGY LLC,BIG MOGUL COAL AND ENERGY LLC-Mongolia-2018,Private,5369223,Mining,,n/a,n/a,280426000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1084_part3,BILEGT KHAIRKHAN UUL LLC,BILEGT KHAIRKHAN UUL LLC-Mongolia-2018,Private,5376467,Mining,,n/a,n/a,492452000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1085_part3,BOLDTUMUR ERUU GOL LLC,BOLDTUMUR ERUU GOL LLC-Mongolia-2018,Private,2855119,Mining,,n/a,n/a,21636326000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1086_part3,BUD-UNDRAM LLC,BUD-UNDRAM LLC-Mongolia-2018,Private,3553779,Mining,,n/a,n/a,239086000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1087_part3,BERKH UUL JSC,BERKH UUL JSC-Mongolia-2018,Private,2643928,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,214512000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1088_part3,WOLF PETROLEUM LLC,WOLF PETROLEUM LLC-Mongolia-2018,Private,5660327,Oil,,n/a,n/a,312293000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1089_part3,GAZAR KHEVLII LLC,GAZAR KHEVLII LLC-Mongolia-2018,Private,4247434,Mining,,n/a,n/a,375405000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1090_part3,GAN-ILCH LLC,GAN-ILCH LLC-Mongolia-2018,Private,2544695,Mining,,n/a,n/a,445910000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1091_part3,GBNB LLC,GBNB LLC-Mongolia-2018,Private,2615797,Mining,,n/a,n/a,641105000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1092_part3,GOVISHOO LLC,GOVISHOO LLC-Mongolia-2018,Private,5060338,Mining,,n/a,n/a,319334000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1093_part3,GOLDEN GROUSE LLC,GOLDEN GROUSE LLC-Mongolia-2018,Private,5310598,Mining,,n/a,n/a,333795000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1094_part3,GOLDEN HAMMER LLC,GOLDEN HAMMER LLC-Mongolia-2018,Private,5045894,Mining,,n/a,n/a,526528000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1095_part3,GURVAN TAMGA LLC,GURVAN TAMGA LLC-Mongolia-2018,Private,2091798,Mining,,n/a,n/a,257648000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1096_part3,WSGL LLC,WSGL LLC-Mongolia-2018,Private,6228933,Mining,,n/a,n/a,266352000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1097_part3,DATSAN TRADE LLC,DATSAN TRADE LLC-Mongolia-2018,Private,2061848,Mining,,n/a,n/a,346423000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1098_part3,DONGSHENG PETROLEUM MONGOLIA LLC,DONGSHENG PETROLEUM MONGOLIA LLC-Mongolia-2018,Private,2766337,Oil,,n/a,n/a,12654203000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1099_part3,DRAPER CAPITAL MONGOLIA LLC,DRAPER CAPITAL MONGOLIA LLC-Mongolia-2018,Private,5838266,Mining,,n/a,n/a,970709000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1100_part3,JAVKHLANT ORD LLC,JAVKHLANT ORD LLC-Mongolia-2018,Private,5217652,Mining,,n/a,n/a,1733694000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1101_part3,G AND U GOLD LLC,G AND U GOLD LLC-Mongolia-2018,Private,2675471,Mining,,n/a,n/a,407258000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1102_part3,ZAAMAR GOLD LLC,ZAAMAR GOLD LLC-Mongolia-2018,Private,5935539,Mining,,n/a,n/a,1076002000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1103_part3,IMPERIAL GOLD MINING LLC,IMPERIAL GOLD MINING LLC-Mongolia-2018,Private,6171788,Mining,,n/a,n/a,753707000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1104_part3,INFINITY SPACE LLC,INFINITY SPACE LLC-Mongolia-2018,Private,5467268,Mining,,n/a,n/a,286279000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1105_part3,IKH GOBI ENERGY LLC,IKH GOBI ENERGY LLC-Mongolia-2018,Private,5522935,Mining,,n/a,n/a,6596491000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1106_part3,CAPCORP MONGOLIA LLC,CAPCORP MONGOLIA LLC-Mongolia-2018,Private,5077982,Oil,,n/a,n/a,3111153000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1107_part3,CASSTOWN LLC,CASSTOWN LLC-Mongolia-2018,Private,2580462,Mining,,n/a,n/a,519492000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1108_part3,COGEGOBI LLC,COGEGOBI LLC-Mongolia-2018,Private,2078449,Mining,,n/a,n/a,3082813000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1109_part3,COMMONMAX LLC,COMMONMAX LLC-Mongolia-2018,Private,5132053,Mining,,n/a,n/a,300943000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1110_part3,COSMO COAL LLC,COSMO COAL LLC-Mongolia-2018,Private,5673569,Mining,,n/a,n/a,600894000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1111_part3,LUT CHULUU LLC,LUT CHULUU LLC-Mongolia-2018,Private,5396662,Mining,,n/a,n/a,298510000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1112_part3,MARCO POLO LLC,MARCO POLO LLC-Mongolia-2018,Private,2069792,Mining,,n/a,n/a,420074000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1113_part3,META MENEGMENT LLC,META MENEGMENT LLC-Mongolia-2018,Private,5222907,Mining,,n/a,n/a,591451000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1114_part3,METALL IMPEX LLC,METALL IMPEX LLC-Mongolia-2018,Private,2090511,Mining,,n/a,n/a,55126000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1115_part3,METAL OPT LLC,METAL OPT LLC-Mongolia-2018,Private,2699869,Mining,,n/a,n/a,2275337000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1116_part3,MOGOIN GOL JSC,MOGOIN GOL JSC-Mongolia-2018,State-owned enterprises & public corporations,2034859,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,733052000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1117_part3,MONWOLFRAM LLC,MONWOLFRAM LLC-Mongolia-2018,Private,2743744,Mining,,n/a,n/a,832633000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1118_part3,MONGOL BASALT JSC,MONGOL BASALT JSC-Mongolia-2018,Private,5112494,Mining,,http://www.mse.mn/mn/companies_info/2/168,http://www.mse.mn/mn/company_finance_report/120,705000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1119_part3,MONGOL JU YUAN LI LLC,MONGOL JU YUAN LI LLC-Mongolia-2018,Private,5051304,Mining,,n/a,n/a,1547935000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1120_part3,MONGOLROSTSVETMET LLC,MONGOLROSTSVETMET LLC-Mongolia-2018,Private,2550466,Mining,,n/a,n/a,20685181000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1121_part3,MONGOL CZECH METAL LLC,MONGOL CZECH METAL LLC-Mongolia-2018,Private,5051134,Mining,,n/a,n/a,455255000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1122_part3,MONCEMENT BUILDING MATERIALS LLC,MONCEMENT BUILDING MATERIALS LLC-Mongolia-2018,Private,5106567,Mining,,n/a,n/a,1733886000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1123_part3,MUNKH NOYON SUVARGA LLC,MUNKH NOYON SUVARGA LLC-Mongolia-2018,Private,5314577,Mining,,n/a,n/a,908133000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1124_part3,MAGIC BRIDGE LLC,MAGIC BRIDGE LLC-Mongolia-2018,Private,5175933,Mining,,n/a,n/a,313883000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1125_part3,NADMIN IBEX LLC,NADMIN IBEX LLC-Mongolia-2018,Private,5343542,Mining,,n/a,n/a,249267000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1126_part3,NITRO SIBIR ASIA LLC,NITRO SIBIR ASIA LLC-Mongolia-2018,Private,5689481,Mining,,n/a,n/a,519524000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1127_part3,NORTHWIND LLC,NORTHWIND LLC-Mongolia-2018,Private,5003539,Mining,,n/a,n/a,574955000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1128_part3,NUCLER ENERGY MONGOLIA LLC,NUCLER ENERGY MONGOLIA LLC-Mongolia-2018,Private,5333814,Mining,,n/a,n/a,314203000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1129_part3,NUTGIIN BUYAN GROUP LLC,NUTGIIN BUYAN GROUP LLC-Mongolia-2018,Private,5467446,Mining,,n/a,n/a,273281000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1130_part3,PREMIUM GROUP LLC,PREMIUM GROUP LLC-Mongolia-2018,Private,5476992,Mining,,n/a,n/a,629000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1131_part3,OLON IKHT BAYAN LLC,OLON IKHT BAYAN LLC-Mongolia-2018,Private,6287727,Mining,,n/a,n/a,673048000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1132_part3,ORGIL MOUNT LLC,ORGIL MOUNT LLC-Mongolia-2018,Private,5912245,Mining,,n/a,n/a,242035000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1133_part3,OCHIR UNDRAA LLC,OCHIR UNDRAA LLC-Mongolia-2018,Private,2659603,Mining,,n/a,n/a,83812000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1134_part3,OYU TOLGOI LLC,OYU TOLGOI LLC-Mongolia-2018,Private,2657457,Mining,,n/a,n/a,466940447000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1135_part3,OYUT ULAAN LLC,OYUT ULAAN LLC-Mongolia-2018,Private,2678187,Mining,,n/a,n/a,1091535000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1136_part3,UGUUJ BAYAN KHANGAI LLC,UGUUJ BAYAN KHANGAI LLC-Mongolia-2018,Private,5515882,Mining,,n/a,n/a,222545000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1137_part3,USUKH ZOOS LLC,USUKH ZOOS LLC-Mongolia-2018,Private,5199077,Mining,,n/a,n/a,31967373000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1138_part3,PETRO MATAD LLC,PETRO MATAD LLC-Mongolia-2018,Private,2867095,Oil,,n/a,n/a,390146000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1139_part3,PETROCHINA DAQING TAMSAG LLC,PETROCHINA DAQING TAMSAG LLC-Mongolia-2018,Private,2075385,Oil,,n/a,n/a,266090306000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1140_part3,PLATINUM LAND LLC,PLATINUM LAND LLC-Mongolia-2018,Private,5076285,Mining,,n/a,n/a,435168000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1141_part3,REDVULCAN CO LTD,REDVULCAN CO LTD-Mongolia-2018,Private,5292638,Mining,,n/a,n/a,136582000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1142_part3,SOUTH GOBI COAL TRANS LLC,SOUTH GOBI COAL TRANS LLC-Mongolia-2018,Private,5358221,Mining,,n/a,n/a,467509000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1143_part3,SOUTHGOBI SANDS LLC,SOUTHGOBI SANDS LLC-Mongolia-2018,Private,5084555,Mining,,n/a,n/a,20537103000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1144_part3,COAL LLC,COAL LLC-Mongolia-2018,Private,5261198,Mining,,n/a,n/a,27315410000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1145_part3,SMART OIL MONGOLIA LLC,SMART OIL MONGOLIA LLC-Mongolia-2018,Private,6138373,Oil,,n/a,n/a,793739000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1146_part3,SPECIAL MINES NARAN MANDAL ENTERPRISES SC,SPECIAL MINES NARAN MANDAL ENTERPRISES SC-Mongolia-2018,Private,5295858,Mining,,n/a,n/a,983997000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1147_part3,SPEK LLC,SPEK LLC-Mongolia-2018,Private,2734877,Mining,,n/a,n/a,817610000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1148_part3,STEPPE GOLD LLC,STEPPE GOLD LLC-Mongolia-2018,Private,6101615,Mining,,n/a,n/a,1445169000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1149_part3,TAVANTOLGOI JSC,TAVANTOLGOI JSC-Mongolia-2018,Private,2016656,Mining,,http://www.mse.mn/mn/companies_info/1/114,http://www.mse.mn/mn/company_finance_report/120,177143513000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1150_part3,TERRA ENERGY LLC,TERRA ENERGY LLC-Mongolia-2018,Private,5430682,Mining,,n/a,n/a,786651000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1151_part3,TOD-UNDARGA LLC,TOD-UNDARGA LLC-Mongolia-2018,Private,2872943,Mining,,n/a,n/a,1372625000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1152_part3,TOPAZSTONE MINING LLC,TOPAZSTONE MINING LLC-Mongolia-2018,Private,5185181,Mining,,n/a,n/a,281685000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1153_part3,TEGSHT PLANT LLC,TEGSHT PLANT LLC-Mongolia-2018,Private,5320259,Mining,,n/a,n/a,418694000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1154_part3,TEN XUN LLC,TEN XUN LLC-Mongolia-2018,Private,2839717,Mining,,n/a,n/a,1955038000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1155_part3,TERGUUN MINING LLC,TERGUUN MINING LLC-Mongolia-2018,Private,6030343,Mining,,n/a,n/a,206285000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1156_part3,ULAANBAATAR RAILWAY (CHULUUN ZAVOD) JOINT VENTURE,ULAANBAATAR RAILWAY (CHULUUN ZAVOD) JOINT VENTURE-Mongolia-2018,Private,2076675,Mining,,n/a,n/a,211427000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1157_part3,ULZ GROUP LLC,ULZ GROUP LLC-Mongolia-2018,Private,6183506,Mining,,n/a,n/a,387696000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1158_part3,UULS-NOYON LLC,UULS-NOYON LLC-Mongolia-2018,Private,2868687,Mining,,n/a,n/a,459759000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1159_part3,UNEN BEKH LLC,UNEN BEKH LLC-Mongolia-2018,Private,6249264,Mining,,n/a,n/a,797325000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1160_part3,FORS GOLD MINING LLC,FORS GOLD MINING LLC-Mongolia-2018,Private,6088759,Mining,,n/a,n/a,555447000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1161_part3,KHANGAD EXPLORATION LLC,KHANGAD EXPLORATION LLC-Mongolia-2018,Private,2887134,Mining,,n/a,n/a,9928835000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1162_part3,KHATANTUSHIG TRADE LLC,KHATANTUSHIG TRADE LLC-Mongolia-2018,Private,2839385,Mining,,n/a,n/a,380682000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1163_part3,KHOS KHAS LLC,KHOS KHAS LLC-Mongolia-2018,Private,2100231,Mining,,n/a,n/a,1607534000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1164_part3,KHOTGOR LLC,KHOTGOR LLC-Mongolia-2018,Private,2661128,Mining,,n/a,n/a,446190000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1165_part3,KHOTGOR SHANAGA LLC,KHOTGOR SHANAGA LLC-Mongolia-2018,Private,2662647,Mining,,n/a,n/a,149401000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1166_part3,KHUVSGUL ZAM LLC,KHUVSGUL ZAM LLC-Mongolia-2018,Private,2034719,Mining,,n/a,n/a,525934000,Mongolia,MNG,2018,1/1/2018,12/31/2018
1167_part3,KHOOSGOL LLC,KHOOSGOL LLC-Mongolia-2018,Private,2682869,Mining,,n/a,n/a,273707000,Mongolia,MNG,2018,1/1/2018,12/31/2018
