Full company name,Payments to Governments Report,Country,Year
EXXONMOBIL PRODUCTION NORWAY INC.,1663798906.0,Norway,2017
FAROE PETROLEUM NORGE AS,-439258761.0,Norway,2017
FORTIS PETROLEUM NORWAY AS,-71222330.0,Norway,2017
IDEMITSU PETROLEUM NORGE AS,1171732476.0,Norway,2017
INEOS E&P NORGE AS,2708602680.0,Norway,2017
INFRAGAS NORGE AS,560048373.0,Norway,2017
INPEX NORGE AS,-75102814.0,Norway,2017
KUFPEC NORWAY AS,-30561069.0,Norway,2017
LIME PETROLEUM AS,-183023068.0,Norway,2017
LOTOS EXPL. AND PROD. NORGE AS,182772169.0,Norway,2017
LUKOIL OVERSEAS NORTH SHELF AS,-66323131.0,Norway,2017
LUNDIN NORWAY AS,-471163756.0,Norway,2017
M VEST ENERGY AS,-44374896.0,Norway,2017
MAERSK OIL NORWAY AS,-133384361.0,Norway,2017
MOECO OIL & GAS NORGE AS,-57757610.0,Norway,2017
MOL NORGE AS,-110123094.0,Norway,2017
NEPTUNE ENERGY NORGE AS,3934047051.0,Norway,2017
NORECO NORWAY AS,-402718110.0,Norway,2017
NORPIPE OIL AS,140931455.0,Norway,2017
NORSEA GAS AS,267436335.0,Norway,2017
NORTH E&P AS,-68173890.0,Norway,2017
OKEA AS,-3756094.0,Norway,2017
OMV (NORGE) AS,89068690.0,Norway,2017
OTHER COMPANIES - NON-RIGHTS HOLDERS,0.0,Norway,2017
PETROLIA NOCO AS,-28220954.0,Norway,2017
PETROSEE AS,-635525.0,Norway,2017
POINT RESOURCES AS,-720062386.0,Norway,2017
PRODUCTION ENERGY COMPANY AS,-15000000.0,Norway,2017
REPSOL NORGE AS,-116321010.0,Norway,2017
RN NORDIC OIL AS,-54764217.0,Norway,2017
SILEX GAS NORWAY AS,691811496.0,Norway,2017
SKAGEN44 AS,-34229577.0,Norway,2017
SOLVEIG GAS NORWAY AS,2938836589.0,Norway,2017
SPIRIT ENERGY,1673352310.0,Norway,2017
STATENS DIREKTE ØKONOMISKE ENGASJEMENT (STATE DIRECT FINANCIAL INVESTMENT)/PETORO,87157000000.0,Norway,2017
SUNCOR ENERGY NORGE AS,-250843197.0,Norway,2017
TELLUS PETROLEUM AS,-369097225.0,Norway,2017
TOTAL E&P NORGE AS,-4951811.0,Norway,2017
TULLOW OIL (BREAM) NORGE AS,-241834561.0,Norway,2017
TULLOW OIL NORGE AS,-776271405.0,Norway,2017
VNG NORGE AS,-236381864.0,Norway,2017
WELLESLEY PETROLEUM AS,-389346821.0,Norway,2017
WINTERSHALL NORGE AS,471717334.0,Norway,2017
A/S NORSKE SHELL,8691879000.0,Norway,2018
AKER BP AS,-13071849000.0,Norway,2018
AKER BP ASA,5456397000.0,Norway,2018
ANDRE SELSKAP - IKKE RETTIGHETSHAVER,0.0,Norway,2018
CAPEOMEGA AS,-465480000.0,Norway,2018
CAPRICORN NORGE AS,-316941000.0,Norway,2018
CENTRICA RESOURCES NORGE AS,-4110000.0,Norway,2018
CHEVRON NORGE AS,-110803000.0,Norway,2018
CONCEDO ASA,-116860000.0,Norway,2018
CONOCOPHILLIPS SKANDINAVIA AS,7035908000.0,Norway,2018
DEA NORGE AS,65325000.0,Norway,2018
DNO NORGE AS,-278001000.0,Norway,2018
DNO NORTH SEA (NORGE) AS,-393938000.0,Norway,2018
DNOILCO AS,-6945000.0,Norway,2018
EDISON NORGE AS,-150856000.0,Norway,2018
ENGIE E&P NORGE AS,26600000.0,Norway,2018
ENI NORGE AS,98311000.0,Norway,2018
EQUINOR ENERGY AS,87120311000.0,Norway,2018
EXXONMOBIL EXPL. AND PROD. NORWAY AS,13645530000.0,Norway,2018
EXXONMOBIL PRODUCTION NORWAY INC.,-320000.0,Norway,2018
FAROE PETROLEUM NORGE AS,11403000.0,Norway,2018
FORTIS PETROLEUM NORWAY AS,-8328000.0,Norway,2018
IDEMITSU PETROLEUM NORGE AS,1665172000.0,Norway,2018
INEOS E&P NORGE AS,3486742000.0,Norway,2018
INFRAGAS NORGE AS,570860000.0,Norway,2018
INPEX NORGE AS,-84339000.0,Norway,2018
KUFPEC NORWAY AS,-50964000.0,Norway,2018
LIME PETROLEUM AS,-60860000.0,Norway,2018
LOTOS EXPL. AND PROD. NORGE AS,494384000.0,Norway,2018
LUKOIL OVERSEAS NORTH SHELF AS,-99659000.0,Norway,2018
LUNDIN NORWAY AS,510942000.0,Norway,2018
M VEST ENERGY AS,-69967000.0,Norway,2018
MAERSK OIL NORWAY AS,-52423000.0,Norway,2018
MOECO OIL & GAS NORGE AS,-64813000.0,Norway,2018
MOL NORGE AS,-91563000.0,Norway,2018
NEPTUNE E&P NORGE AS,-101982000.0,Norway,2018
NEPTUNE ENERGY NORGE AS,5350390000.0,Norway,2018
NORECO NORWAY AS,0.0,Norway,2018
NORPIPE OIL AS,72036000.0,Norway,2018
NORSEA GAS AS,-1572000.0,Norway,2018
NORTH E&P AS,-234285000.0,Norway,2018
OKEA AS,-11390000.0,Norway,2018
OMV (NORGE) AS,1282921000.0,Norway,2018
OTHER COMPANIES - NON-RIGHTS HOLDERS,1030000.0,Norway,2018
PANDION ENERGY AS,-89567000.0,Norway,2018
PETROLIA NOCO AS,-39252000.0,Norway,2018
PETROSEE AS,-184000.0,Norway,2018
PGNIG UPSTREAM NORWAY AS,266357000.0,Norway,2018
POINT RESOURCES AS,524593000.0,Norway,2018
PRORES AS,-899000.0,Norway,2018
REPSOL NORGE AS,-39217000.0,Norway,2018
RN NORDIC OIL AS,-78313000.0,Norway,2018
SDFI/PETORO,119666000000.0,Norway,2018
SILEX GAS NORWAY AS,733927000.0,Norway,2018
SKAGEN44 AS,-32904000.0,Norway,2018
SOLVEIG GAS NORWAY AS,2838498000.0,Norway,2018
SPIRIT ENERGY,1093379000.0,Norway,2018
SUNCOR ENERGY NORGE AS,-186926000.0,Norway,2018
TOTAL E&P NORGE AS,4918928000.0,Norway,2018
TULLOW OIL NORGE AS,-11158000.0,Norway,2018
TYR EXPLORATION AS,-30781000.0,Norway,2018
VNG NORGE AS,-1517000.0,Norway,2018
VÅR ENERGI AS,1141645000.0,Norway,2018
WELLESLEY PETROLEUM AS,-585313000.0,Norway,2018
WINTERSHALL NORGE AS,2111170000.0,Norway,2018
A/S NORSKE SHELL,9719899000.0,Norway,2019
ACUMEN ENERGY AS,-16170440.0,Norway,2019
AKER BP ASA,5877852220.0,Norway,2019
ATLANTIC PETROLEUM NORGE AS,-685030.0,Norway,2019
BG NORGE LTD,-25699550.0,Norway,2019
CAPEOMEGA AS,341490120.0,Norway,2019
CAPRICORN NORGE AS,-269206750.0,Norway,2019
CHRYSAOR NORGE AS,-52978780.0,Norway,2019
CONCEDO ASA,-100497650.0,Norway,2019
CONOCOPHILLIPS SKANDINAVIA AS,8697420200.0,Norway,2019
DEA NORGE AS,1193501080.0,Norway,2019
DNO NORGE AS,-247313130.0,Norway,2019
DNO NORTH SEA (NORGE) AS,-272337990.0,Norway,2019
EDISON NORGE AS,-69807170.0,Norway,2019
ENQUEST NORGE AS,-21009400.0,Norway,2019
EQUINOR ENERGY AS,92536842920.0,Norway,2019
EXXONMOBIL EXPL. AND PROD. NORWAY AS,12194719280.0,Norway,2019
FORTIS PETROLEUM NORWAY AS,-56427660.0,Norway,2019
IDEMITSU PETROLEUM NORGE AS,1377393950.0,Norway,2019
INEOS E&P NORGE AS,2616497620.0,Norway,2019
INPEX NORGE AS,-114939410.0,Norway,2019
LIME PETROLEUM AS,-253388660.0,Norway,2019
LOTOS EXPL. AND PROD. NORGE AS,753607960.0,Norway,2019
LUKOIL OVERSEAS NORTH SHELF AS,-50029070.0,Norway,2019
LUNDIN ENERGY NORWAY AS,1361908930.0,Norway,2019
M VEST ENERGY AS,-54886350.0,Norway,2019
MOECO OIL & GAS NORGE AS,-43069600.0,Norway,2019
MOL NORGE AS,-231975460.0,Norway,2019
NEPTUNE ENERGY NORGE AS,3376631410.0,Norway,2019
NORPIPE OIL AS,107991930.0,Norway,2019
NORTH SEA INFRASTRUCTURE AS,2199990.0,Norway,2019
OKEA ASA,261083590.0,Norway,2019
OMV (NORGE) AS,3972666180.0,Norway,2019
ONE-DYAS NORGE AS,-144857930.0,Norway,2019
OTHER COMPANIER - NON-RIGHT HOLDERS,667520000.0,Norway,2019
PANDION ENERGY AS,-78796430.0,Norway,2019
PETORO/SDFI,96478000000.0,Norway,2019
PETROLIA NOCO AS,-55530300.0,Norway,2019
PGNIG UPSTREAM NORWAY AS,1869469030.0,Norway,2019
REPSOL NORGE AS,423089920.0,Norway,2019
RN NORDIC OIL AS,-81527870.0,Norway,2019
SILEX GAS NORWAY AS,774376710.0,Norway,2019
SKAGEN44 AS,-36303740.0,Norway,2019
SOURCE ENERGY AS,-16178950.0,Norway,2019
SPIRIT ENERGY,1027492010.0,Norway,2019
SPIRIT ENERGY NORWAY AS,1196983270.0,Norway,2019
SUNCOR ENERGY NORGE AS,-232066840.0,Norway,2019
SVAL ENERGI AS,2108825450.0,Norway,2019
TOTAL E&P NORGE AS,9276739930.0,Norway,2019
TULLOW OIL NORGE AS,-340340370.0,Norway,2019
TYR EXPLORATION AS,-29942860.0,Norway,2019
VÅR ENERGI AS,1974003290.0,Norway,2019
WELLESLEY PETROLEUM AS,-995829040.0,Norway,2019
WINTERSHALL DEA NORGE AS,2331641790.0,Norway,2019
AAM-PHIL NATURAL RESOURCES EXPLORATION AND DEVELOPMENT CORPORATION,18454681.31,Philippines,2018
"ADNAMA MINING RESOURCES, INC.",18580333.77,Philippines,2018
"AGATA MINING VENTURES, INC.",116274808.02,Philippines,2018
"APEX MINING CO., INC.",573009200.06,Philippines,2018
APO LAND AND QUARRY CORPORATION,85618775.26,Philippines,2018
BENGUET CORPORATION,4123398.95,Philippines,2018
"BENGUETCORP NICKEL MINES, INC.",24569767.68,Philippines,2018
BERONG NICKEL CORPORATION,165230118.78,Philippines,2018
BOHOL LIMESTONE CORPORATION,26993856.44,Philippines,2018
CAGDIANAO MINING CORPORATION,627111697.88,Philippines,2018
CARMEN COPPER CORPORATION,1033558987.88,Philippines,2018
CARRASCAL NICKEL CORPORATION,366002611.49,Philippines,2018
CENTURY PEAK CORPORATION,27012518.47,Philippines,2018
CHEVRON MALAMPAYA LLC,7518838973.5,Philippines,2018
CITINICKEL MINES AND DEVELOPMENT CORPORATION,94234171.94,Philippines,2018
CONCRETE AGGREGATES CORPORATION,17652331.419999998,Philippines,2018
CTP CONSTRUCTION AND MINING CORPORATION - ADLAY,337345530.22,Philippines,2018
CTP CONSTRUCTION AND MINING CORPORATION - DAHICAN,0.0,Philippines,2018
DOLOMITE MINING CORPORATION,38085875.52,Philippines,2018
EAGLE CEMENT CORPORATION,4109836260.89,Philippines,2018
"ERAMEN MINERALS, INC.",41611923.01,Philippines,2018
FCF MINERALS CORPORATION,208579792.71,Philippines,2018
FILMINERA RESOURCES CORPORATION,824633695.56,Philippines,2018
GALOC PRODUCTION COMPANY WLL - PHILIPPINE BRANCH,519262326.27,Philippines,2018
GOZON DEVELOPMENT CORPORATION,41382700.53,Philippines,2018
GREENSTONE RESOURCES CORPORATION,22097694.45,Philippines,2018
"HARDROCK AGGREGATES, INC.",22428893.23,Philippines,2018
HINATUAN MINING CORPORATION,319936074.17,Philippines,2018
HOLCIM MINING AND DEVELOPMENT CORPORATION,320128759.63,Philippines,2018
HOLCIM RESOURCES AND DEVELOPMENT CORPORATION,44063624.81,Philippines,2018
ISLAND QUARRY AND AGGREGATES CORPORATION,83408661.05,Philippines,2018
"JLR CONSTRUCTION AND AGGREGATES, INC.",81730663.28,Philippines,2018
"KROMINCO, INC.",88391.0,Philippines,2018
LEPANTO CONSOLIDATED MINING CO.,153947183.09,Philippines,2018
LIBJO MINING CORPORATION,22686628.880000003,Philippines,2018
"LNL ARCHIPELAGO MINERALS, INC.",1337523.44,Philippines,2018
MARCVENTURES MINING AND DEVELOPMENT CORPORATION,57896285.82,Philippines,2018
NIDO GALOC PRODUCTION,58251329.62,Philippines,2018
NORTHERN CEMENT CORPORATION,1825254775.1,Philippines,2018
"OCEANAGOLD (PHILIPPINES), INC.",816678616.29,Philippines,2018
ORIENTAL VISION MINING PHILIPPINES CORPORATION,5455898.84,Philippines,2018
"PACIFIC NICKEL PHILIPPINES, INC.",8100287.68,Philippines,2018
PHILEX MINING CORPORATION,745093146.3,Philippines,2018
PHILIPPINE NATIONAL OIL COMPANY,2137135.57,Philippines,2018
PHILSAGA MINING CORPORATION,664114842.63,Philippines,2018
PLATINUM GROUP METALS CORPORATION,841833501.22,Philippines,2018
RAPID CITY REALTY AND DEVELOPMENT CORPORATION,48665969.14,Philippines,2018
"REPUBLIC CEMENT AND BUILDING MATERIALS, INC.",3592167126.17,Philippines,2018
REPUBLIC CEMENT LAND AND RESOURCES,89065589.17,Philippines,2018
RIO TUBA NICKEL MINING CORPORATION,864690545.9999999,Philippines,2018
SHELL PHILIPPINES EXPLORATION B.V.,27455369465.739998,Philippines,2018
SINOSTEEL PHILS. H. Y. MINING CORPORATION,35460372.78,Philippines,2018
"SR METALS, INC.",53467733.7,Philippines,2018
STRONG BUILT (MINING) DEVELOPMENT CORPORATION,1019330.6799999999,Philippines,2018
TAGANITO MINING CORPORATION,1963542975.78,Philippines,2018
"TECHIRON RESOURCES, INC.",16947675.0,Philippines,2018
WESTERNSHORE NICKEL CORPORATION,8511992.120000001,Philippines,2018
ZAMBALES DIVERSIFIED METALS CORPORATION,12080411.98,Philippines,2018
AFRICA OIL AND GAS CORPORATION (AOGC),1480093240.0,Republic of the Congo,2017
AFRIWOOD INDUSTRIE,259333902.0,Republic of the Congo,2017
AKELTON,0.0,Republic of the Congo,2017
ASIA CONGO INDUSTRIES,5751946278.0,Republic of the Congo,2017
BOIS ET PLACAGE DE LOPOLA,310994590.0,Republic of the Congo,2017
BUREN,0.0,Republic of the Congo,2017
CHEVRON OVERSEAS CONGO,9152737249.0,Republic of the Congo,2017
CHINA NATIONAL OFFSHORE CORPORATION (CNOOC),95486272.0,Republic of the Congo,2017
CMS NOMECO,20596972.0,Republic of the Congo,2017
COMINCO,16977068.0,Republic of the Congo,2017
CONGO DEJIA WOOD INDUSTRY,542839455.0,Republic of the Congo,2017
CONGO IRON,11297804.0,Republic of the Congo,2017
CONGO MINING LTD,27755097.0,Republic of the Congo,2017
CONGOLAISE INDUSTRIELLE DES BOIS (CIB),3306094708.0,Republic of the Congo,2017
CONGOREP,4200362337.0,Republic of the Congo,2017
CORE MINING CONG,0.0,Republic of the Congo,2017
DIG OIL,0.0,Republic of the Congo,2017
DMC IRON CONGO EXXARO (RACHETÉ PAR SAPRO EN 2016),3729330.0,Republic of the Congo,2017
ENI CONGO,89061143727.0,Republic of the Congo,2017
ENI CONGO SA,7830000.0,Republic of the Congo,2017
ENTREPRISE CHRISTELLE (E.C),2889404.0,Republic of the Congo,2017
ESSO,0.0,Republic of the Congo,2017
GENMINES CONGO,0.0,Republic of the Congo,2017
HEMLA,1831798458.0,Republic of the Congo,2017
IFOURET,0.0,Republic of the Congo,2017
INDUSTRIE FORESTIERE DE OUESSO (IFO),2412597510.0,Republic of the Congo,2017
KOLA POTASH MINING,4357500.0,Republic of the Congo,2017
KONTINENT CONGO,141231032.0,Republic of the Congo,2017
LIKOUALA TIMBER S.A,298532303.0,Republic of the Congo,2017
LULU MINING,22771481.0,Republic of the Congo,2017
LUYUAN DES MINES CONGO,78792.0,Republic of the Congo,2017
MAGMINERALS POTASSES CONGO (MPC),101788580.0,Republic of the Congo,2017
MAUREL & PROM CONGO,0.0,Republic of the Congo,2017
MILLION WELL HOLDING,19397624.0,Republic of the Congo,2017
MOKABI S A,764051906.0,Republic of the Congo,2017
MPD CONGO,51970519.0,Republic of the Congo,2017
MURPHY WEST AFRICA,0.0,Republic of the Congo,2017
NEW AGE CONGO,540704681.0,Republic of the Congo,2017
NUEVO CONGO COMPANY,0.0,Republic of the Congo,2017
NUEVO CONGO LIMITED,0.0,Republic of the Congo,2017
ORION OIL,0.0,Republic of the Congo,2017
ORYX PETROLEUM,1353825.0,Republic of the Congo,2017
PELFACO,0.0,Republic of the Congo,2017
PERENCO EXPLOITATION & PRODUCTION CONGO,9313116922.0,Republic of the Congo,2017
PETRO CONGO,1529587230.0,Republic of the Congo,2017
PETRO KOUILOU,127512328.0,Republic of the Congo,2017
PETROLEUM E&P AFRICA,0.0,Republic of the Congo,2017
PHILIA,1000000.0,Republic of the Congo,2017
SAPRO,0.0,Republic of the Congo,2017
SEFYD,414776724.0,Republic of the Congo,2017
SFIB,38813167.0,Republic of the Congo,2017
SIFCO,112848616.0,Republic of the Congo,2017
SINO CONGO RESSOURCES,3695636713.0,Republic of the Congo,2017
SINO-CONGO FORET (SICOFOR SA),0.0,Republic of the Congo,2017
SINTOUKOLA POTASH,125677275.0,Republic of the Congo,2017
SOCIETE AGIL-CONGO,100584456.0,Republic of the Congo,2017
SOCIETE CONGOLAISE INDUSTRIELLE DES BOIS DU NIARI (CIBN),563355419.0,Republic of the Congo,2017
SOCIETE INDUSTRIELLE DE BOIS TRANSPORT,100734509.0,Republic of the Congo,2017
SOCIETE NATIONAL DES PETROLES DU CONGO (SNPC),4095708368.0,Republic of the Congo,2017
SOCO EXPLORATION AND PRODUCTION CONGO,6277076.0,Republic of the Congo,2017
SOCOMIP,500000.0,Republic of the Congo,2017
SOFIA (STE INDUSTLLE ET FORESTIERE),487501446.0,Republic of the Congo,2017
SOFIL,260666422.0,Republic of the Congo,2017
SOREMI,681075697.0,Republic of the Congo,2017
TAMAN INDUSTRIES LIMITED,4681307865.0,Republic of the Congo,2017
THANRY-CONGO,326122139.0,Republic of the Congo,2017
TOTAL E&P CONGO,104027963714.0,Republic of the Congo,2017
TULLOW,0.0,Republic of the Congo,2017
WANG SA,36653365.0,Republic of the Congo,2017
WING WAH,85392766.0,Republic of the Congo,2017
AFRIG SA,96730144.0,Senegal,2018
AGEM SÉNÉGAL EXPLORATION SUARL,43337727.0,Senegal,2018
BP SENEGAL INVESTMENTS LIMITED,421444391.0,Senegal,2018
CAPRICORN SENEGAL LIMITED (SUCCURSALE),167583803.0,Senegal,2018
CIMENTS DU SAHEL - CDS,18559251105.0,Senegal,2018
COMPAGNIE GÉNÉRALE D'EXPLOITATION DE CARRIÈRE - COGECA,4644238825.0,Senegal,2018
DANGOTE INDUSTRIES SÉNÉGAL SA,11598132671.0,Senegal,2018
FORTESA (SUCCURSALE),270681316.0,Senegal,2018
GECAMINES SA,2499346081.0,Senegal,2018
GRANDE CÔTE OPÉRATIONS - GCO,8007005014.0,Senegal,2018
INDUSTRIES CHIMIQUES DU SÉNÉGAL - ICS,483608338.0,Senegal,2018
KOSMOS ENERGY SENEGAL,136105736.0,Senegal,2018
LA SOCIÉTÉ DES MINES DE FER DU SÉNÉGAL ORIENTAL,0.0,Senegal,2018
ORANTO PETROLEUM LIMITED,362242573.0,Senegal,2018
PETOWAL MINING COMPANY S.A.,3741277120.0,Senegal,2018
SABODALA GOLD OPERATIONS - SGO,16241489838.0,Senegal,2018
SABODALA MINING COMPANY,89490250.0,Senegal,2018
SEPHOS SENEGAL SA,118862346.0,Senegal,2018
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN.SA),371034720.0,Senegal,2018
SOCIÉTÉ MINIÈRE DE LA VALLÉE DU FLEUVE SÉNÉGAL – SOMIVA,507328796.0,Senegal,2018
"SOCIÉTÉ POUR LE DÉVELOPPEMENT DE L'INDUSTRIE, DU TOURISME ET DE L'HABITAT AU SÉNÉGAL - SODEVIT",1391236150.0,Senegal,2018
SOCIÉTÉ SÉNÉGALAISE DES PHOSPHATES DE THIÈS - SSPT,349326759.0,Senegal,2018
SOCOCIM INDUSTRIES,22514087166.0,Senegal,2018
TOTAL E&P SENEGAL,1318998884.0,Senegal,2018
WOODSIDE ENERGY,539674.0,Senegal,2018
AFRICAN INVESTMENT GROUP SA (AIG SA),4154140.0,Senegal,2019
AGEM SÉNÉGAL EXPLORATION SUARL (AGEM),49863087.0,Senegal,2019
BP SENEGAL INVESTMENTS LIMITED (BP SENEGAL),637388188.0,Senegal,2019
CAPRICORN SENEGAL LIMITED (CAPRICORN),3116341.0,Senegal,2019
CIMENTS DU SAHEL (CDS),19295499125.0,Senegal,2019
COMPAGNIE GÉNÉRALE D'EXPLOITATION DE CARRIÈRE (COGECA),3370583392.0,Senegal,2019
DANGOTE INDUSTRIES SÉNÉGAL SA (DANGOTE),13408102986.0,Senegal,2019
FORTESA INTERNATIONAL SENEGAL (FORTESA),525335341.0,Senegal,2019
G-PHOS SA (G-PHOS SA),34297927.0,Senegal,2019
GRANDE CÔTE OPÉRATIONS (GCO),5180001587.0,Senegal,2019
GÉCAMINES (GECAMINES),4257229966.0,Senegal,2019
INDUSTRIES CHIMIQUES DU SÉNÉGAL (ICS),733881381.0,Senegal,2019
KOSMOS ENERGY INVESTMENTS SENEGAL LIMITED (KOSMOS),5207321387.0,Senegal,2019
LA SOCIÉTÉ DES MINES DE FER DU SÉNÉGAL ORIENTAL (MIFERSO),810654.0,Senegal,2019
ORANTO PETROLEUM (ORANTO),235670145.0,Senegal,2019
PETOWAL MINING COMPANY SA (PMC SA),7915206702.0,Senegal,2019
SABODALA GOLD OPERATIONS (SGO),25782455790.0,Senegal,2019
SABODALA MINING COMPANY (SMC),1098135996.0,Senegal,2019
SEPHOS SENEGAL SA (SEPHOS SA),52825708.0,Senegal,2019
SOCIÉTÉ DE COMMERCIALISATION DU CIMENT (SOCOCIM),24959289728.0,Senegal,2019
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),263583443.0,Senegal,2019
SOCIÉTÉ MINIÈRE DE LA VALLÉE DU FLEUVE SÉNÉGAL (SOMIVA),404940258.0,Senegal,2019
"SOCIÉTÉ POUR LE DÉVELOPPEMENT DE L'INDUSTRIE, DU TOURISME ET DE L'HABITAT AU SÉNÉGAL (SODEVIT)",605095436.0,Senegal,2019
SOCIÉTÉ SÉNÉGALAISE DES PHOSPHATES DE THIÈS (SSPT),455031348.0,Senegal,2019
TOTAL E&P SENEGAL (TOTAL E&P),6902218994.0,Senegal,2019
WOODSIDE ENERGY SENEGAL (WOODSIDE),1160197872.0,Senegal,2019
GX TECHNOLOGY,0.0,Seychelles,2017
JOGMEX,0.0,Seychelles,2017
PETROSEYCHELLES,0.0,Seychelles,2017
SEYCHELLES PETROLEUM,0.0,Seychelles,2017
SOCIETE SEYCHELLOISE D'INVESTISSEMENT LTD,0.0,Seychelles,2017
GX TECHNOLOGY,0.0,Seychelles,2018
JOGMEX,0.0,Seychelles,2018
PETROSEYCHELLES,0.0,Seychelles,2018
SEYCHELLES PETROLEUM,0.0,Seychelles,2018
SOCIETE SEYCHELLOISE D'INVESTISSEMENT LTD,0.0,Seychelles,2018
KOSMOS ENERGY SURINAME,2656000.0,Suriname,2017
NEWMONT SURINAME LLC,404874000.0,Suriname,2017
NV GRASSALCO,46402000.0,Suriname,2017
PETRONAS SURINAME E & P B.V.,0.0,Suriname,2017
ROSEBEL GOLD MINES N.V.,451264000.0,Suriname,2017
STAATSOLIE MAATSCHAPPIJ SURINAME NV,222207000.0,Suriname,2017
TULLOW SURINAME B.V.,683000.0,Suriname,2017
AFRICAN EXPLOSIVES (T) LTD.,2529153179.0,Tanzania,2018
AUMS (T) LIMITED,9784137490.0,Tanzania,2018
BEARING MAN GROUP TANZANIA LIMITED,183591310.0,Tanzania,2018
BULYANHULU GOLD MINE LIMITED,30090034989.0,Tanzania,2018
BUSOLWA MINING LIMITED,1312905682.0,Tanzania,2018
EQUINOR TANZANIA AS,875213231.0,Tanzania,2018
GEITA GOLD MINING LIMITED,213812467973.0,Tanzania,2018
GLOBELEQ TANZANIA SERVICES LIMITED,229918145.0,Tanzania,2018
GRAYSON BANDA,3126118498.0,Tanzania,2018
JAC RIJK AFRICA LIMITED,281861028.0,Tanzania,2018
KATAVI MINING COMPANY LIMITED,343529720.0,Tanzania,2018
M&P EXPLORATION PRODUCTION TANZANIA LIMITED,44483966368.0,Tanzania,2018
MANTRA TANZANIA LIMITED.,2545852072.0,Tanzania,2018
MBOGO MINING AND GENERAL SUPPLY LIMITED,556657038.0,Tanzania,2018
MURRAY & ROBERTS CEMENTATION (TANZANIA) LTD.,41723903.0,Tanzania,2018
NDOVU RESOURCES LIMITED.,4634998826.0,Tanzania,2018
NEELKANTH SALT LIMITED.,975217061.0,Tanzania,2018
NITRO EXPLOSIVES (T) LTD.,665137431.0,Tanzania,2018
NORTH MARA GOLD MINE LIMITED,179771046433.0,Tanzania,2018
OXLEY LIMITED,297255174.0,Tanzania,2018
PAN AFRICAN ENERGY TANZANIA LIMITED,46011245655.0,Tanzania,2018
PANAFRICAN MINING SERVICES (TANZANIA) LIMITED.,811864175.0,Tanzania,2018
PANGEA MINERALS LTD,44638127213.0,Tanzania,2018
SEA SALT LIMITED,401425793.0,Tanzania,2018
SHANTA MINING COMPANY LIMITED,23045572751.0,Tanzania,2018
SHELL EXPLORATION AND PRODUCTION TANZANIA LIMITED,1679106325.0,Tanzania,2018
STAMIGOLD COMPANY LIMITED,391249193.0,Tanzania,2018
STATE MINING CORPORATION (STAMICO),1357092.0,Tanzania,2018
TANSINO QUARRIES LTD.,310648892.0,Tanzania,2018
TANZANIA CHINA INTERNATIONAL MINERAL RESOURCES LIMITED,656955869.0,Tanzania,2018
TANZANIA PETROLEUM DEVELOPMENT CORPORATION (TPDC),78221966174.0,Tanzania,2018
TANZANIA PORTLAND CEMENT PUBLIC LIMITED COMPANY,24750760174.0,Tanzania,2018
WEIR MINERALS EAST AFRICA LIMITED,106821857.0,Tanzania,2018
WILLIAMSON DIAMONDS LTD.,11332472533.0,Tanzania,2018
COLAS,6079400.0,Togo,2017
CRYSTAL SARL,22629333.0,Togo,2017
EBOMAF SA,0.0,Togo,2017
GRANUTOGO SA,115741206.0,Togo,2017
LES AIGLES,6426587.0,Togo,2017
MASTER EQUIPEMENTS SARL,23422204.0,Togo,2017
MIDNIGHT SUN SA,0.0,Togo,2017
MM MINING,1386832.0,Togo,2017
OPTION TRANSIT,2900000.0,Togo,2017
POMAR TOGO SA,591087.0,Togo,2017
SAMARIA,16024992.0,Togo,2017
SCANTOGO MINES,5247088716.0,Togo,2017
SGM SARL,6776350.0,Togo,2017
SHEHU DAN FODIO,4247698.0,Togo,2017
SOCIETE AFRICAINE DE DRAGAGE (SAD),19268839.0,Togo,2017
SOCIETE NOUVELLE DES PHOSPHATES DU TOGO (SNPT),3262790696.0,Togo,2017
SOCIETE TOGOLAISE DES EAUX (TDE),553709312.0,Togo,2017
SOGEA SATOM,0.0,Togo,2017
TOGO CARRIERE,227674594.0,Togo,2017
TOGO RAIL,162962557.0,Togo,2017
TOGOLAISE DES GRANDS CAOUS (TGC SA),110397818.0,Togo,2017
VOLTIC TOGO,118065688.0,Togo,2017
WEST AFRICAN CEMENT (WACEM),2290590215.0,Togo,2017
COLAS AFRIQUE SUCCURSALE DU TOGO,0.0,Togo,2018
CRYSTAL SARL,24161251.0,Togo,2018
EBOMAF SA,0.0,Togo,2018
GRANUTOGO SA,126494698.0,Togo,2018
LES AIGLES,1417596.0,Togo,2018
MASTER EQUIPEMENTS SARL,14969333.0,Togo,2018
MIDNIGHT SUN SA,0.0,Togo,2018
NATIVITE INVESTE,14028415.0,Togo,2018
OPTION TRANSIT,4734973.0,Togo,2018
POMAR TOGO SA,0.0,Togo,2018
SAD,191235689.0,Togo,2018
SAMARIA,24937950.0,Togo,2018
SCANTOGO MINES,4898903527.0,Togo,2018
SNPT,1046484581.0,Togo,2018
SOCIETE GENERALE DES MINES (SGM) SARL,10806663.0,Togo,2018
TDE,779048680.0,Togo,2018
TOGO CARRIÈRE,56892635.0,Togo,2018
