Index,Company
12536_part5,UULS ZAAMAR LLC
12537_part5,UULS ZAAMAR LLC
12538_part5,UULS ZAAMAR LLC
12539_part5,UULS ZAAMAR LLC
12540_part5,UULS ZAAMAR LLC
12541_part5,UULS ZAAMAR LLC
12542_part5,UULS ZAAMAR LLC
12543_part5,UULS ZAAMAR LLC
12544_part5,UULS ZAAMAR LLC
12545_part5,UULS ZAAMAR LLC
12546_part5,UULS ZAAMAR LLC
32634_part5,UURT GOLD
32593_part5,UVURGOLD
15550_part5,U YA GEMS
15551_part5,U YA GEMS
15775_part5,U YA GEMS
16517_part5,U YA GEMS
16518_part5,U YA GEMS
16519_part5,U YA GEMS
16520_part5,U YA GEMS
16521_part5,U YA GEMS
16522_part5,U YA GEMS
16523_part5,U YA GEMS
15060_part5,VALE MOÇAMBIQUE SA
15061_part5,VALE MOÇAMBIQUE SA
15062_part5,VALE MOÇAMBIQUE SA
15063_part5,VALE MOÇAMBIQUE SA
15064_part5,VALE MOÇAMBIQUE SA
22099_part5,VALERO MARKETING AND SUPPLY COMPANY
22157_part5,VALERO MARKETING AND SUPPLY COMPANY
29591_part5,VALTERI GRAND SH.P.K
29592_part5,VALTERI GRAND SH.P.K
29593_part5,VALTERI GRAND SH.P.K
29594_part5,VALTERI GRAND SH.P.K
29595_part5,VALTERI GRAND SH.P.K
29596_part5,VALTERI GRAND SH.P.K
29597_part5,VALTERI GRAND SH.P.K
29714_part5,VALTERI GRAND SH.P.K
30373_part5,VALTERI GRAND SH.P.K
30374_part5,VALTERI GRAND SH.P.K
30375_part5,VALTERI GRAND SH.P.K
30376_part5,VALTERI GRAND SH.P.K
30377_part5,VALTERI GRAND SH.P.K
30378_part5,VALTERI GRAND SH.P.K
30379_part5,VALTERI GRAND SH.P.K
15553_part5,VALUE STANDARD
15554_part5,VALUE STANDARD
15776_part5,VALUE STANDARD
16531_part5,VALUE STANDARD
16532_part5,VALUE STANDARD
16533_part5,VALUE STANDARD
16534_part5,VALUE STANDARD
26742_part5,VAN OORD UK LTD
26770_part5,VAN OORD UK LTD
27407_part5,VAN OORD UK LTD
27443_part5,VAN OORD UK LTD
28494_part5,VAN OORD UK LTD
28495_part5,VAN OORD UK LTD
28496_part5,VAN OORD UK LTD
28528_part5,VAN OORD UK LTD
32086_part5,VARDANI ZARTONK LLC
32098_part5,VARDANI ZARTONK LLC
19890_part5,VÅR ENERGI AS
19891_part5,VÅR ENERGI AS
19892_part5,VÅR ENERGI AS
19893_part5,VÅR ENERGI AS
19980_part5,VÅR ENERGI AS
19981_part5,VÅR ENERGI AS
19982_part5,VÅR ENERGI AS
32083_part5,VAYK GOLD LLC
32833_part5,VAYK GOLD LLC
29598_part5,VEGA SH.P.K
29599_part5,VEGA SH.P.K
29600_part5,VEGA SH.P.K
29601_part5,VEGA SH.P.K
29602_part5,VEGA SH.P.K
29603_part5,VEGA SH.P.K
29604_part5,VEGA SH.P.K
29605_part5,VEGA SH.P.K
29737_part5,VEGA SH.P.K
30380_part5,VEGA SH.P.K
30381_part5,VEGA SH.P.K
30382_part5,VEGA SH.P.K
30383_part5,VEGA SH.P.K
30384_part5,VEGA SH.P.K
30385_part5,VEGA SH.P.K
30386_part5,VEGA SH.P.K
30387_part5,VEGA SH.P.K
4367_part5,VELA CITY MINING CO
4368_part5,VELA CITY MINING CO
30388_part5,VELLEZERIT HYSA
30389_part5,VELLEZERIT HYSA
30390_part5,VELLEZERIT HYSA
30391_part5,VELLEZERIT HYSA
30392_part5,VELLEZERIT HYSA
30393_part5,VELLEZERIT HYSA
30394_part5,VELLEZERIT HYSA
30395_part5,VELLEZERIT HYSA
29606_part5,VELLEZERIT LLUPO
29607_part5,VELLEZERIT LLUPO
29608_part5,VELLEZERIT LLUPO
29609_part5,VELLEZERIT LLUPO
29610_part5,VELLEZERIT LLUPO
29611_part5,VELLEZERIT LLUPO
30396_part5,VELLEZERIT LLUPO
30397_part5,VELLEZERIT LLUPO
30398_part5,VELLEZERIT LLUPO
30399_part5,VELLEZERIT LLUPO
30400_part5,VELLEZERIT LLUPO
30401_part5,VELLEZERIT LLUPO
26060_part5,VELTA LLC
26061_part5,VELTA LLC
26062_part5,VELTA LLC
26063_part5,VELTA LLC
26064_part5,VELTA LLC
26065_part5,VELTA LLC
26066_part5,VELTA LLC
26067_part5,VELTA LLC
17282_part5,VENUS MINING COMPANY LIMITED
17328_part5,VENUS MINING COMPANY LIMITED
17511_part5,VENUS MINING COMPANY LIMITED
17573_part5,VENUS MINING COMPANY LIMITED
17640_part5,VENUS MINING COMPANY LIMITED
19155_part5,VENUS MINING COMPANY LIMITED
19156_part5,VENUS MINING COMPANY LIMITED
19157_part5,VENUS MINING COMPANY LIMITED
19158_part5,VENUS MINING COMPANY LIMITED
19159_part5,VENUS MINING COMPANY LIMITED
19160_part5,VENUS MINING COMPANY LIMITED
32552_part5,VERDAD EXPLORATION MEXICO LLC
32554_part5,VERDAD EXPLORATION MEXICO LLC
6136_part5,VERMILION ENERGY GERMANY GMBH & CO. KG
6175_part5,VERMILION ENERGY GERMANY GMBH & CO. KG
6215_part5,VERMILION ENERGY GERMANY GMBH & CO. KG
6248_part5,VERMILION ENERGY GERMANY GMBH & CO. KG
664_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
666_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
667_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
668_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
1143_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4060_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4061_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4062_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4063_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4064_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4065_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4066_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
4067_part5,VESTA CONSTRUCTION & CONSTRUCTION MATERIALS CO
22142_part5,VIETNAM OIL AND GAS GROUP
9402_part5,VISTA O&G
9403_part5,VISTA O&G
30543_part5,VISTA OIL & GAS ARGENTINA SA
30544_part5,VISTA OIL & GAS ARGENTINA SA
30545_part5,VISTA OIL & GAS ARGENTINA SA
30546_part5,VISTA OIL & GAS ARGENTINA SA
30547_part5,VISTA OIL & GAS ARGENTINA SA
6806_part5,VITOL
6807_part5,VITOL
6808_part5,VITOL
6809_part5,VITOL
6810_part5,VITOL
6811_part5,VITOL
6812_part5,VITOL
6813_part5,VITOL
6814_part5,VITOL
22100_part5,VITOL
31900_part5,VITOL
4735_part5,VITOL CDI LIMITED
4837_part5,VITOL CDI LIMITED
5044_part5,VITOL CDI LIMITED
32149_part5,VITOL CDI LIMITED
32156_part5,VITOL CDI LIMITED
29612_part5,VLLAZNIMI DEDA IMP-EXP
29613_part5,VLLAZNIMI DEDA IMP-EXP
29614_part5,VLLAZNIMI DEDA IMP-EXP
29615_part5,VLLAZNIMI DEDA IMP-EXP
29616_part5,VLLAZNIMI DEDA IMP-EXP
29617_part5,VLLAZNIMI DEDA IMP-EXP
30402_part5,VLLAZNIMI DEDA IMP-EXP
30403_part5,VLLAZNIMI DEDA IMP-EXP
30404_part5,VLLAZNIMI DEDA IMP-EXP
30405_part5,VLLAZNIMI DEDA IMP-EXP
30406_part5,VLLAZNIMI DEDA IMP-EXP
30407_part5,VLLAZNIMI DEDA IMP-EXP
30408_part5,VLLAZNIMI DEDA IMP-EXP
19638_part5,VNG NORGE AS
19639_part5,VNG NORGE AS
19640_part5,VNG NORGE AS
19641_part5,VNG NORGE AS
19886_part5,VNG NORGE AS
19887_part5,VNG NORGE AS
19888_part5,VNG NORGE AS
19889_part5,VNG NORGE AS
26743_part5,VOLKER DREDGING LTD
26771_part5,VOLKER DREDGING LTD
27408_part5,VOLKER DREDGING LTD
27409_part5,VOLKER DREDGING LTD
27410_part5,VOLKER DREDGING LTD
27411_part5,VOLKER DREDGING LTD
27412_part5,VOLKER DREDGING LTD
28497_part5,VOLKER DREDGING LTD
28498_part5,VOLKER DREDGING LTD
28499_part5,VOLKER DREDGING LTD
28500_part5,VOLKER DREDGING LTD
28501_part5,VOLKER DREDGING LTD
28502_part5,VOLKER DREDGING LTD
28503_part5,VOLKER DREDGING LTD
28504_part5,VOLKER DREDGING LTD
28505_part5,VOLKER DREDGING LTD
28506_part5,VOLKER DREDGING LTD
28529_part5,VOLKER DREDGING LTD
16702_part5,VOLTIC TOGO SARL
16703_part5,VOLTIC TOGO SARL
16704_part5,VOLTIC TOGO SARL
16705_part5,VOLTIC TOGO SARL
16706_part5,VOLTIC TOGO SARL
16707_part5,VOLTIC TOGO SARL
16708_part5,VOLTIC TOGO SARL
16709_part5,VOLTIC TOGO SARL
16710_part5,VOLTIC TOGO SARL
16711_part5,VOLTIC TOGO SARL
16712_part5,VOLTIC TOGO SARL
16713_part5,VOLTIC TOGO SARL
16714_part5,VOLTIC TOGO SARL
16715_part5,VOLTIC TOGO SARL
16716_part5,VOLTIC TOGO SARL
19361_part5,VOLTIC TOGO SARL
19362_part5,VOLTIC TOGO SARL
19363_part5,VOLTIC TOGO SARL
19364_part5,VOLTIC TOGO SARL
19365_part5,VOLTIC TOGO SARL
19366_part5,VOLTIC TOGO SARL
19367_part5,VOLTIC TOGO SARL
19368_part5,VOLTIC TOGO SARL
19369_part5,VOLTIC TOGO SARL
19370_part5,VOLTIC TOGO SARL
19371_part5,VOLTIC TOGO SARL
19372_part5,VOLTIC TOGO SARL
19373_part5,VOLTIC TOGO SARL
19374_part5,VOLTIC TOGO SARL
19375_part5,VOLTIC TOGO SARL
26115_part5,VOLYNVUHILLIA SE
26116_part5,VOLYNVUHILLIA SE
26117_part5,VOLYNVUHILLIA SE
26118_part5,VOLYNVUHILLIA SE
26119_part5,VOLYNVUHILLIA SE
26120_part5,VOLYNVUHILLIA SE
26121_part5,VOLYNVUHILLIA SE
26122_part5,VOLYNVUHILLIA SE
26123_part5,VOLYNVUHILLIA SE
26124_part5,VOLYNVUHILLIA SE
11005_part5,VOYAGER MINERAL RESOURCES LLC
11006_part5,VOYAGER MINERAL RESOURCES LLC
11007_part5,VOYAGER MINERAL RESOURCES LLC
11008_part5,VOYAGER MINERAL RESOURCES LLC
11009_part5,VOYAGER MINERAL RESOURCES LLC
11010_part5,VOYAGER MINERAL RESOURCES LLC
11594_part5,VOYAGER MINERAL RESOURCES LLC
11595_part5,VOYAGER MINERAL RESOURCES LLC
11596_part5,VOYAGER MINERAL RESOURCES LLC
11597_part5,VOYAGER MINERAL RESOURCES LLC
11598_part5,VOYAGER MINERAL RESOURCES LLC
11599_part5,VOYAGER MINERAL RESOURCES LLC
11600_part5,VOYAGER MINERAL RESOURCES LLC
11601_part5,VOYAGER MINERAL RESOURCES LLC
11602_part5,VOYAGER MINERAL RESOURCES LLC
11603_part5,VOYAGER MINERAL RESOURCES LLC
11604_part5,VOYAGER MINERAL RESOURCES LLC
11605_part5,VOYAGER MINERAL RESOURCES LLC
11606_part5,VOYAGER MINERAL RESOURCES LLC
13212_part5,VOYAGER MINERAL RESOURCES LLC
13213_part5,VOYAGER MINERAL RESOURCES LLC
13214_part5,VOYAGER MINERAL RESOURCES LLC
13215_part5,VOYAGER MINERAL RESOURCES LLC
13216_part5,VOYAGER MINERAL RESOURCES LLC
13217_part5,VOYAGER MINERAL RESOURCES LLC
13218_part5,VOYAGER MINERAL RESOURCES LLC
13219_part5,VOYAGER MINERAL RESOURCES LLC
13220_part5,VOYAGER MINERAL RESOURCES LLC
13221_part5,VOYAGER MINERAL RESOURCES LLC
13222_part5,VOYAGER MINERAL RESOURCES LLC
13223_part5,VOYAGER MINERAL RESOURCES LLC
13224_part5,VOYAGER MINERAL RESOURCES LLC
13225_part5,VOYAGER MINERAL RESOURCES LLC
23090_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23100_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23110_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23120_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23130_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23140_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23150_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23160_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23170_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
23180_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24074_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24075_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24076_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24077_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24078_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24079_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24080_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24081_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24082_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24083_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24084_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24110_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24111_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24112_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24113_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24114_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24115_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24116_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24117_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24118_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24119_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
24120_part5,VUHILNA KOMPANIIA KRASNOLYMANSKA SE
22780_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22799_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22818_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22837_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22856_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22875_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22894_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22913_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22932_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
22951_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24085_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24086_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24087_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24088_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24089_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24090_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24091_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24092_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24093_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24094_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24095_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24096_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24626_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24627_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24628_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24629_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24630_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24631_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24632_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24633_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24634_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24635_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24636_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
24637_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25711_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25712_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25713_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25714_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25715_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25716_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25717_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25718_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25719_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
25720_part5,VYDOBUVNA KOMPANIYA UKRNAFTA BURINNIA PRJSC
6137_part5,WACKER CHEMIE AG
6138_part5,WACKER CHEMIE AG
6176_part5,WACKER CHEMIE AG
6177_part5,WACKER CHEMIE AG
6216_part5,WACKER CHEMIE AG
6217_part5,WACKER CHEMIE AG
6249_part5,WACKER CHEMIE AG
6250_part5,WACKER CHEMIE AG
32178_part5,WACKER CHEMIE AG
32185_part5,WACKER CHEMIE AG
32192_part5,WACKER CHEMIE AG
20059_part5,WAFA MINING & PETROLEUM SA
20078_part5,WAFA MINING & PETROLEUM SA
31081_part5,WAHGNION GOLD OPERATIONS SA
31094_part5,WAHGNION GOLD OPERATIONS SA
31096_part5,WAHGNION GOLD OPERATIONS SA
31104_part5,WAHGNION GOLD OPERATIONS SA
31116_part5,WAHGNION GOLD OPERATIONS SA
31170_part5,WAHGNION GOLD OPERATIONS SA
31184_part5,WAHGNION GOLD OPERATIONS SA
31337_part5,WAHGNION GOLD OPERATIONS SA
31338_part5,WAHGNION GOLD OPERATIONS SA
31339_part5,WAHGNION GOLD OPERATIONS SA
31340_part5,WAHGNION GOLD OPERATIONS SA
31341_part5,WAHGNION GOLD OPERATIONS SA
31342_part5,WAHGNION GOLD OPERATIONS SA
31343_part5,WAHGNION GOLD OPERATIONS SA
31344_part5,WAHGNION GOLD OPERATIONS SA
31345_part5,WAHGNION GOLD OPERATIONS SA
31346_part5,WAHGNION GOLD OPERATIONS SA
31362_part5,WAHGNION GOLD OPERATIONS SA
31376_part5,WAHGNION GOLD OPERATIONS SA
31406_part5,WAHGNION GOLD OPERATIONS SA
31425_part5,WAHGNION GOLD OPERATIONS SA
31437_part5,WAHGNION GOLD OPERATIONS SA
31441_part5,WAHGNION GOLD OPERATIONS SA
31454_part5,WAHGNION GOLD OPERATIONS SA
31486_part5,WAHGNION GOLD OPERATIONS SA
31490_part5,WAHGNION GOLD OPERATIONS SA
31496_part5,WAHGNION GOLD OPERATIONS SA
31504_part5,WAHGNION GOLD OPERATIONS SA
31523_part5,WAHGNION GOLD OPERATIONS SA
31536_part5,WAHGNION GOLD OPERATIONS SA
31547_part5,WAHGNION GOLD OPERATIONS SA
32862_part5,WAHGNION GOLD OPERATIONS SA
15555_part5,WAI AUNG GABAR
16535_part5,WAI AUNG GABAR
16536_part5,WAI AUNG GABAR
16537_part5,WAI AUNG GABAR
16538_part5,WAI AUNG GABAR
16539_part5,WAI AUNG GABAR
16540_part5,WAI AUNG GABAR
16541_part5,WAI AUNG GABAR
15556_part5,WAI FAMILY
16542_part5,WAI FAMILY
16543_part5,WAI FAMILY
16544_part5,WAI FAMILY
16545_part5,WAI FAMILY
15557_part5,WAI YAN THAR (WYT)
16546_part5,WAI YAN THAR (WYT)
16547_part5,WAI YAN THAR (WYT)
16548_part5,WAI YAN THAR (WYT)
27515_part5,WALDORF PRODUCTION UK LTD
22285_part5,WAL JAYS MINING
22286_part5,WAL JAYS MINING
17032_part5,WALTERSMITH PETROMAN OIL LIMITED
17034_part5,WALTERSMITH PETROMAN OIL LIMITED
17132_part5,WALTERSMITH PETROMAN OIL LIMITED
17192_part5,WALTERSMITH PETROMAN OIL LIMITED
17240_part5,WALTERSMITH PETROMAN OIL LIMITED
18756_part5,WALTERSMITH PETROMAN OIL LIMITED
18757_part5,WALTERSMITH PETROMAN OIL LIMITED
18758_part5,WALTERSMITH PETROMAN OIL LIMITED
18759_part5,WALTERSMITH PETROMAN OIL LIMITED
18760_part5,WALTERSMITH PETROMAN OIL LIMITED
18761_part5,WALTERSMITH PETROMAN OIL LIMITED
18762_part5,WALTERSMITH PETROMAN OIL LIMITED
18763_part5,WALTERSMITH PETROMAN OIL LIMITED
18764_part5,WALTERSMITH PETROMAN OIL LIMITED
18765_part5,WALTERSMITH PETROMAN OIL LIMITED
18766_part5,WALTERSMITH PETROMAN OIL LIMITED
18767_part5,WALTERSMITH PETROMAN OIL LIMITED
18768_part5,WALTERSMITH PETROMAN OIL LIMITED
18769_part5,WALTERSMITH PETROMAN OIL LIMITED
18770_part5,WALTERSMITH PETROMAN OIL LIMITED
18771_part5,WALTERSMITH PETROMAN OIL LIMITED
18772_part5,WALTERSMITH PETROMAN OIL LIMITED
18773_part5,WALTERSMITH PETROMAN OIL LIMITED
16549_part5,WAN BROTHERS
16550_part5,WAN BROTHERS
16551_part5,WAN BROTHERS
16552_part5,WAN BROTHERS
15558_part5,WAN CHANG
15777_part5,WAN CHANG
16553_part5,WAN CHANG
16554_part5,WAN CHANG
16555_part5,WAN FULL
16556_part5,WAN FULL
16557_part5,WAN FULL
8691_part5,WANG SA
8692_part5,WANG SA
17233_part5,WASHINGTON FARMS
17641_part5,WASHINGTON FARMS
20213_part5,WASSOULOU
20214_part5,WASSOULOU
20215_part5,WASSOULOU
20216_part5,WASSOULOU
20217_part5,WASSOULOU
20242_part5,WASSOULOU
20264_part5,WASSOULOU
20374_part5,WASSOULOU
20375_part5,WASSOULOU
20376_part5,WASSOULOU
20377_part5,WASSOULOU
20378_part5,WASSOULOU
20379_part5,WASSOULOU
20380_part5,WASSOULOU
20381_part5,WASSOULOU
20382_part5,WASSOULOU
4068_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
4069_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
4070_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
4071_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
4072_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
4073_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
4074_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
4075_part5,WAZIRI MINES EXTRACTION AND PROCESSING COMPANY
14771_part5,WEIR MINERALS EAST AFRICA LIMITED
14772_part5,WEIR MINERALS EAST AFRICA LIMITED
14773_part5,WEIR MINERALS EAST AFRICA LIMITED
14774_part5,WEIR MINERALS EAST AFRICA LIMITED
14775_part5,WEIR MINERALS EAST AFRICA LIMITED
14776_part5,WEIR MINERALS EAST AFRICA LIMITED
14777_part5,WEIR MINERALS EAST AFRICA LIMITED
14778_part5,WEIR MINERALS EAST AFRICA LIMITED
14779_part5,WEIR MINERALS EAST AFRICA LIMITED
14780_part5,WEIR MINERALS EAST AFRICA LIMITED
14781_part5,WEIR MINERALS EAST AFRICA LIMITED
14782_part5,WEIR MINERALS EAST AFRICA LIMITED
14783_part5,WEIR MINERALS EAST AFRICA LIMITED
14784_part5,WEIR MINERALS EAST AFRICA LIMITED
14785_part5,WEIR MINERALS EAST AFRICA LIMITED
14786_part5,WEIR MINERALS EAST AFRICA LIMITED
14787_part5,WEIR MINERALS EAST AFRICA LIMITED
14788_part5,WEIR MINERALS EAST AFRICA LIMITED
14789_part5,WEIR MINERALS EAST AFRICA LIMITED
14790_part5,WEIR MINERALS EAST AFRICA LIMITED
14791_part5,WEIR MINERALS EAST AFRICA LIMITED
14792_part5,WEIR MINERALS EAST AFRICA LIMITED
14793_part5,WEIR MINERALS EAST AFRICA LIMITED
14794_part5,WEIR MINERALS EAST AFRICA LIMITED
14795_part5,WEIR MINERALS EAST AFRICA LIMITED
14796_part5,WEIR MINERALS EAST AFRICA LIMITED
14797_part5,WEIR MINERALS EAST AFRICA LIMITED
14798_part5,WEIR MINERALS EAST AFRICA LIMITED
14799_part5,WEIR MINERALS EAST AFRICA LIMITED
14800_part5,WEIR MINERALS EAST AFRICA LIMITED
14801_part5,WEIR MINERALS EAST AFRICA LIMITED
14802_part5,WEIR MINERALS EAST AFRICA LIMITED
14803_part5,WEIR MINERALS EAST AFRICA LIMITED
14804_part5,WEIR MINERALS EAST AFRICA LIMITED
14805_part5,WEIR MINERALS EAST AFRICA LIMITED
19642_part5,WELLESLEY PETROLEUM AS
19643_part5,WELLESLEY PETROLEUM AS
19644_part5,WELLESLEY PETROLEUM AS
19645_part5,WELLESLEY PETROLEUM AS
19894_part5,WELLESLEY PETROLEUM AS
19895_part5,WELLESLEY PETROLEUM AS
19896_part5,WELLESLEY PETROLEUM AS
19897_part5,WELLESLEY PETROLEUM AS
19983_part5,WELLESLEY PETROLEUM AS
19984_part5,WELLESLEY PETROLEUM AS
16688_part5,WEST AFRICAN CEMENT (WACEM)
16689_part5,WEST AFRICAN CEMENT (WACEM)
16690_part5,WEST AFRICAN CEMENT (WACEM)
16691_part5,WEST AFRICAN CEMENT (WACEM)
16692_part5,WEST AFRICAN CEMENT (WACEM)
16693_part5,WEST AFRICAN CEMENT (WACEM)
16694_part5,WEST AFRICAN CEMENT (WACEM)
16695_part5,WEST AFRICAN CEMENT (WACEM)
16696_part5,WEST AFRICAN CEMENT (WACEM)
16697_part5,WEST AFRICAN CEMENT (WACEM)
16698_part5,WEST AFRICAN CEMENT (WACEM)
16699_part5,WEST AFRICAN CEMENT (WACEM)
16700_part5,WEST AFRICAN CEMENT (WACEM)
16701_part5,WEST AFRICAN CEMENT (WACEM)
19225_part5,WEST AFRICAN CEMENT (WACEM)
19226_part5,WEST AFRICAN CEMENT (WACEM)
19227_part5,WEST AFRICAN CEMENT (WACEM)
19228_part5,WEST AFRICAN CEMENT (WACEM)
19229_part5,WEST AFRICAN CEMENT (WACEM)
19230_part5,WEST AFRICAN CEMENT (WACEM)
19231_part5,WEST AFRICAN CEMENT (WACEM)
19232_part5,WEST AFRICAN CEMENT (WACEM)
19233_part5,WEST AFRICAN CEMENT (WACEM)
19234_part5,WEST AFRICAN CEMENT (WACEM)
19235_part5,WEST AFRICAN CEMENT (WACEM)
19236_part5,WEST AFRICAN CEMENT (WACEM)
19237_part5,WEST AFRICAN CEMENT (WACEM)
19238_part5,WEST AFRICAN CEMENT (WACEM)
19239_part5,WEST AFRICAN CEMENT (WACEM)
19240_part5,WEST AFRICAN CEMENT (WACEM)
